"CICLO"	"CCAA"	"NVIVI"	"NIVEL"	"NPERS"	"FACB2021"
202	16	00154	1	01	383.92
202	16	00155	1	01	238.8
202	16	00156	1	01	187.54
202	16	00156	1	02	187.54
202	16	00156	1	03	187.54
202	16	00156	2	04	187.54
202	16	00157	1	01	383.92
202	16	00158	1	01	52.03
202	16	00158	2	02	52.03
202	16	00158	2	03	52.03
202	16	00159	1	01	257.42
202	16	00160	1	01	339.79
202	16	00160	1	02	339.79
202	16	00160	1	03	339.79
202	16	00161	1	01	359.35
202	16	00161	1	02	359.35
202	16	00161	1	03	359.35
202	16	00162	1	01	317.04
202	16	00162	1	02	317.04
202	16	00163	1	01	399.31
202	16	00163	1	02	399.31
202	16	00164	1	01	208.08
202	16	00164	1	02	208.08
202	16	00164	2	03	208.08
202	16	00164	2	04	208.08
202	16	00165	1	01	293.56
202	16	00165	1	02	293.56
202	16	00166	1	01	355.48
202	16	00167	1	01	453.99
202	16	00168	1	01	358.91
202	16	00168	1	02	358.91
202	16	00169	1	01	363.74
202	16	00169	1	02	363.74
202	16	00169	1	03	363.74
202	16	00170	1	01	293.56
202	16	00170	1	02	293.56
202	16	00171	1	01	194.67
202	16	00171	1	02	194.67
202	16	00171	2	03	194.67
202	16	00171	2	04	194.67
202	16	00172	1	01	355.48
202	16	00173	1	01	289.87
202	16	00173	1	02	289.87
202	16	00173	1	03	289.87
202	16	00174	1	01	293.56
202	16	00174	1	02	293.56
202	16	00175	1	01	221.11
202	16	00176	1	01	297.91
202	16	00177	1	01	267.83
202	16	00177	1	02	267.83
202	16	00177	2	03	267.83
202	16	00177	2	04	267.83
202	16	00178	1	01	332.05
202	16	00178	1	02	332.05
202	16	00178	2	03	332.05
202	16	00179	1	01	161.23
202	16	00179	1	02	161.23
202	16	00179	2	03	161.23
202	16	00179	2	04	161.23
202	16	00180	1	01	161.22
202	16	00180	1	02	161.22
202	16	00180	2	03	161.22
202	16	00180	2	04	161.22
202	16	00181	1	01	321.74
202	16	00182	1	01	243.94
202	16	00182	1	02	243.94
202	16	00182	2	03	243.94
202	16	00182	2	04	243.94
202	16	00183	1	01	269.64
202	16	00183	2	02	269.64
202	16	00183	2	03	269.64
202	16	00184	1	01	321.74
202	16	00185	1	01	363.19
202	16	00185	1	02	363.19
202	16	00185	2	03	363.19
202	16	00185	2	04	363.19
202	16	00186	1	01	229.3
202	16	00187	1	01	380.65
202	16	00187	1	02	380.65
202	16	00187	1	03	380.65
202	16	00188	1	01	293.56
202	16	00188	1	02	293.56
202	16	00189	1	01	355.48
202	16	00190	1	01	198.69
202	16	00191	1	01	355.48
202	16	00192	1	01	575.08
202	16	00192	1	02	575.08
202	16	00193	1	01	451.34
202	16	00194	1	01	297.91
202	16	00195	1	01	319.56
202	16	00196	1	01	240.21
202	16	00196	1	02	240.21
202	16	00196	2	03	240.21
202	16	00197	1	01	459.96
202	16	00198	1	01	215.38
202	16	00198	1	02	215.38
202	16	00198	2	03	215.38
202	16	00198	2	04	215.38
202	16	00199	1	01	287.89
202	16	00199	1	02	287.89
202	16	00199	1	03	287.89
202	16	00199	2	04	287.89
202	16	00200	1	01	232.53
202	16	00201	1	01	198.69
202	16	00202	1	01	144.01
202	16	00202	1	02	144.01
202	16	00202	1	03	144.01
202	16	00202	2	04	144.01
202	16	00203	1	01	293.56
202	16	00203	1	02	293.56
202	16	00204	1	01	244.15
202	16	00204	1	02	244.15
202	16	00204	2	03	244.15
202	16	00204	2	04	244.15
202	16	00205	1	01	470.36
202	16	00205	1	02	470.36
