"CICLO"	"CCAA"	"NVIVI"	"NIVEL"	"NPERS"	"FACB2021"
200	16	00001	1	01	189.27
200	16	00001	1	02	189.27
200	16	00001	1	03	189.27
200	16	00001	1	04	189.27
200	16	00002	1	01	122.25
200	16	00002	1	02	122.25
200	16	00002	2	03	122.25
200	16	00002	2	04	122.25
200	16	00003	1	01	130.47
200	16	00004	1	01	167.57
200	16	00004	1	02	167.57
200	16	00005	1	01	177.75
200	16	00005	1	02	177.75
200	16	00006	1	01	218.31
200	16	00006	1	02	218.31
200	16	00006	2	03	218.31
200	16	00007	1	01	321.2
200	16	00007	2	02	321.2
200	16	00008	1	01	143.76
200	16	00008	1	02	143.76
200	16	00008	2	03	143.76
200	16	00008	2	04	143.76
200	16	00008	2	05	143.76
200	16	00008	2	06	143.76
200	16	00008	2	07	143.76
200	16	00009	1	01	187.5
200	16	00010	1	01	157.76
200	16	00010	1	02	157.76
200	16	00010	2	03	157.76
200	16	00011	1	01	140.94
200	16	00012	1	01	301.12
200	16	00012	1	02	301.12
200	16	00013	1	01	215.25
200	16	00013	1	02	215.25
200	16	00013	2	03	215.25
200	16	00014	1	01	349.75
200	16	00014	1	02	349.75
200	16	00014	1	03	349.75
200	16	00014	1	04	349.75
200	16	00015	1	01	214.36
200	16	00015	1	02	214.36
200	16	00015	1	03	214.36
200	16	00015	2	04	214.36
200	16	00016	1	01	140.94
200	16	00017	1	01	167.57
200	16	00017	1	02	167.57
200	16	00018	1	01	194.82
200	16	00019	1	01	226.6
200	16	00019	1	02	226.6
200	16	00019	1	03	226.6
200	16	00019	1	04	226.6
200	16	00020	1	01	264.01
200	16	00020	1	02	264.01
200	16	00020	1	03	264.01
200	16	00021	1	01	158
200	16	00021	1	02	158
200	16	00022	1	01	194.82
200	16	00023	1	01	203.43
200	16	00023	1	02	203.43
200	16	00024	1	01	123.1
200	16	00025	1	01	203.43
200	16	00025	1	02	203.43
200	16	00026	1	01	47.8
200	16	00026	1	02	47.8
200	16	00026	2	03	47.8
200	16	00026	2	04	47.8
200	16	00027	1	01	225.24
200	16	00028	1	01	180.26
200	16	00028	2	02	180.26
200	16	00028	2	03	180.26
200	16	00029	1	01	187.5
200	16	00030	1	01	193.18
200	16	00030	1	02	193.18
200	16	00031	1	01	195.14
200	16	00031	1	02	195.14
200	16	00031	2	03	195.14
200	16	00032	1	01	186.96
200	16	00033	1	01	165.31
200	16	00033	1	02	165.31
200	16	00033	1	03	165.31
200	16	00033	2	04	165.31
200	16	00034	1	01	123.1
200	16	00035	1	01	189.41
200	16	00035	1	02	189.41
200	16	00035	1	03	189.41
200	16	00035	2	04	189.41
200	16	00036	1	01	158.35
200	16	00036	2	02	158.35
200	16	00037	1	01	211.96
200	16	00037	1	02	211.96
200	16	00037	2	03	211.96
200	16	00038	1	01	186.96
200	16	00039	1	01	455.89
200	16	00039	2	02	455.89
200	16	00039	1	03	455.89
200	16	00039	1	04	455.89
200	16	00039	1	05	455.89
200	16	00039	1	06	455.89
200	16	00040	1	01	422.26
200	16	00041	1	01	92.79
200	16	00041	1	02	92.79
200	16	00041	2	03	92.79
200	16	00041	2	04	92.79
200	16	00041	2	05	92.79
200	16	00041	2	06	92.79
200	16	00042	1	01	238.97
200	16	00042	1	02	238.97
200	16	00042	1	03	238.97
200	16	00043	1	01	178.78
200	16	00043	1	02	178.78
200	16	00043	1	03	178.78
200	16	00043	2	04	178.78
200	16	00043	2	05	178.78
200	16	00044	1	01	216.68
200	16	00044	1	02	216.68
200	16	00044	1	03	216.68
200	16	00045	1	01	148.79
200	16	00045	1	02	148.79
200	16	00045	2	03	148.79
200	16	00045	2	04	148.79
200	16	00046	1	01	123.1
200	16	00047	1	01	165.84
200	16	00048	1	01	219.12
200	16	00048	1	02	219.12
200	16	00048	1	03	219.12
200	16	00049	1	01	218.37
200	16	00050	1	01	194.82
200	16	00051	1	01	199.77
200	16	00051	1	02	199.77
