"CICLO"	"CCAA"	"NVIVI"	"NIVEL"	"NPERS"	"FACB2021"
197	16	00104	1	03	218.52
197	16	00105	1	01	191.09
197	16	00106	1	01	152.63
197	16	00106	1	02	152.63
197	16	00107	1	01	191.09
197	16	00108	1	01	110.76
197	16	00108	2	02	110.76
197	16	00108	2	03	110.76
197	16	00109	1	01	225.17
197	16	00109	1	02	225.17
197	16	00110	1	01	195.59
197	16	00111	1	01	132.97
197	16	00111	1	02	132.97
197	16	00111	2	03	132.97
197	16	00112	1	01	234.22
197	16	00112	1	02	234.22
197	16	00113	1	01	219.43
197	16	00113	1	02	219.43
197	16	00113	1	03	219.43
197	16	00114	1	01	320.99
197	16	00115	1	01	145.66
197	16	00115	1	02	145.66
197	16	00115	2	03	145.66
197	16	00116	1	01	69.48
197	16	00116	1	02	69.48
197	16	00116	2	03	69.48
197	16	00116	2	04	69.48
197	16	00117	1	01	195.59
197	16	00118	1	01	409.31
197	16	00119	1	01	288.28
197	16	00120	1	01	231.43
197	16	00121	1	01	191.09
197	16	00122	1	01	319.99
197	16	00122	1	02	319.99
197	16	00122	2	03	319.99
197	16	00122	2	04	319.99
197	16	00122	2	05	319.99
197	16	00123	1	01	148.53
197	16	00123	1	02	148.53
197	16	00124	1	01	135.35
197	16	00124	1	02	135.35
197	16	00124	2	03	135.35
197	16	00124	2	04	135.35
197	16	00125	1	01	247.52
197	16	00125	1	02	247.52
197	16	00125	2	03	247.52
197	16	00125	2	04	247.52
197	16	00126	1	01	286.98
197	16	00127	1	01	124.09
197	16	00127	1	02	124.09
197	16	00128	1	01	124.36
197	16	00128	1	02	124.36
197	16	00128	1	03	124.36
197	16	00128	2	04	124.36
197	16	00129	1	01	317.81
197	16	00129	1	02	317.81
197	16	00129	1	03	317.81
197	16	00130	1	01	239.52
197	16	00130	1	02	239.52
197	16	00130	1	03	239.52
197	16	00130	1	04	239.52
197	16	00131	1	01	151.7
197	16	00131	1	02	151.7
197	16	00131	2	03	151.7
197	16	00132	1	01	294.32
197	16	00133	1	01	128.15
197	16	00133	1	02	128.15
197	16	00133	2	03	128.15
197	16	00133	2	04	128.15
197	16	00134	1	01	135.14
197	16	00134	1	02	135.14
197	16	00134	2	03	135.14
197	16	00134	2	04	135.14
197	16	00135	1	01	139.63
197	16	00135	1	02	139.63
197	16	00135	2	03	139.63
197	16	00135	2	04	139.63
197	16	00136	1	01	217.89
197	16	00136	1	02	217.89
197	16	00136	2	03	217.89
197	16	00137	1	01	170.09
197	16	00137	1	02	170.09
197	16	00138	1	01	222.62
197	16	00138	1	02	222.62
197	16	00139	1	01	195.59
197	16	00140	1	01	186.29
197	16	00140	1	02	186.29
197	16	00141	1	01	152.63
197	16	00141	1	02	152.63
197	16	00142	1	01	119.28
197	16	00142	1	02	119.28
197	16	00142	2	03	119.28
197	16	00142	2	04	119.28
197	16	00143	1	01	127.29
197	16	00143	1	02	127.29
197	16	00143	2	03	127.29
197	16	00143	2	04	127.29
197	16	00144	1	01	225.43
197	16	00145	1	01	73.21
197	16	00145	1	02	73.21
197	16	00145	2	03	73.21
197	16	00145	2	04	73.21
197	16	00146	1	01	157.95
197	16	00146	1	02	157.95
197	16	00146	2	03	157.95
197	16	00146	2	04	157.95
197	16	00147	1	01	225.43
197	16	00148	1	01	182.22
197	16	00149	1	01	321.13
197	16	00149	1	02	321.13
197	16	00149	2	03	321.13
197	16	00150	1	01	218.18
197	16	00150	1	02	218.18
197	16	00150	1	03	218.18
197	16	00150	1	04	218.18
197	16	00151	1	01	186.29
197	16	00151	1	02	186.29
197	16	00152	1	01	301.27
197	16	00152	1	02	301.27
197	16	00152	2	03	301.27
197	16	00152	2	04	301.27
197	16	00153	1	01	186.29
197	16	00153	1	02	186.29
197	16	00154	1	01	149.19
197	16	00154	1	02	149.19
197	16	00155	1	01	186.29
197	16	00155	1	02	186.29
197	16	00156	1	01	294.32
197	16	00157	1	01	225.43
197	16	00158	1	01	182.22
197	16	00159	1	01	182.22
197	16	00160	1	01	164.68
197	16	00160	1	02	164.68
197	16	00161	1	01	98.63
197	16	00161	1	02	98.63
197	16	00161	2	03	98.63
197	16	00161	2	04	98.63
197	16	00162	1	01	216.87
197	16	00162	1	02	216.87
197	16	00163	1	01	381.89
197	16	00163	1	02	381.89
197	16	00163	1	03	381.89
197	16	00163	1	04	381.89
197	16	00163	2	05	381.89
197	16	00163	2	06	381.89
197	16	00163	1	07	381.89
197	16	00164	1	01	124.09
197	16	00164	1	02	124.09
197	16	00165	1	01	222.62
197	16	00165	1	02	222.62
197	16	00166	1	01	178.14
197	16	00166	1	02	178.14
197	16	00166	1	03	178.14
197	16	00166	1	04	178.14
197	16	00167	1	01	207.71
197	16	00167	1	02	207.71
197	16	00167	1	03	207.71
197	16	00167	2	04	207.71
197	16	00168	1	01	223.98
197	16	00168	1	02	223.98
197	16	00169	1	01	225.43
197	16	00170	1	01	102.53
197	16	00170	1	02	102.53
197	16	00170	2	03	102.53
197	16	00170	2	04	102.53
197	16	00171	1	01	50.03
197	16	00171	1	02	50.03
197	16	00171	2	03	50.03
197	16	00171	2	04	50.03
197	16	00172	1	01	32.88
197	16	00172	2	02	32.88
197	16	00172	2	03	32.88
197	16	00173	1	01	177.68
197	16	00173	1	02	177.68
197	16	00173	1	03	177.68
197	16	00174	1	01	167.56
197	16	00174	1	02	167.56
197	16	00174	2	03	167.56
197	16	00175	1	01	186.29
197	16	00175	1	02	186.29
197	16	00176	1	01	182.22
197	16	00177	1	01	122.79
197	16	00177	2	02	122.79
197	16	00177	2	03	122.79
197	16	00178	1	01	151.24
197	16	00179	1	01	98.69
197	16	00179	1	02	98.69
197	16	00179	2	03	98.69
197	16	00179	2	04	98.69
197	16	00180	1	01	286.98
197	16	00181	1	01	256.85
197	16	00181	1	02	256.85
197	16	00182	1	01	186.29
197	16	00182	1	02	186.29
197	16	00183	1	01	182.22
197	16	00184	1	01	153.33
197	16	00184	1	02	153.33
197	16	00185	1	01	283.86
197	16	00185	1	02	283.86
197	16	00185	1	03	283.86
197	16	00185	1	04	283.86
197	16	00186	1	01	178.14
197	16	00186	1	02	178.14
197	16	00186	1	03	178.14
197	16	00186	1	04	178.14
197	16	00187	1	01	232.98
197	16	00187	1	02	232.98
197	16	00187	1	03	232.98
197	16	00187	1	04	232.98
197	16	00188	1	01	239.52
197	16	00188	1	02	239.52
197	16	00188	1	03	239.52
197	16	00188	1	04	239.52
197	16	00189	1	01	182.22
197	16	00190	1	01	171.37
197	16	00190	1	03	171.37
197	16	00191	1	01	225.17
197	16	00191	1	02	225.17
197	16	00192	1	01	186.29
197	16	00192	1	02	186.29
197	16	00193	1	01	320.99
197	16	00194	1	01	39.67
197	16	00194	2	02	39.67
197	16	00195	1	01	231.43
197	16	00196	1	01	149.82
197	16	00197	1	01	186.29
197	16	00197	1	02	186.29
197	16	00198	1	01	182.22
197	16	00199	1	01	102.53
197	16	00199	1	02	102.53
197	16	00199	2	03	102.53
197	16	00199	2	04	102.53
197	16	00200	1	01	209.2
197	16	00201	1	01	182.22
197	16	00202	1	01	261.79
197	16	00203	1	01	186.29
197	16	00203	1	02	186.29
197	16	00204	1	01	261.79
197	16	00205	1	01	184.86
197	16	00205	1	02	184.86
197	16	00206	1	01	320.99
197	16	00207	1	01	108.72
197	16	00207	1	02	108.72
197	16	00207	2	03	108.72
197	16	00207	2	04	108.72
197	16	00208	1	01	210.83
197	16	00208	1	02	210.83
197	16	00208	2	03	210.83
197	16	00209	1	01	331.79
197	16	00210	1	01	82.77
197	16	00210	1	02	82.77
197	16	00210	2	03	82.77
197	16	00210	2	04	82.77
197	16	00211	1	01	183.03
197	16	00211	1	02	183.03
197	16	00211	1	03	183.03
197	16	00211	2	04	183.03
197	16	00212	1	01	149.82
197	16	00213	1	01	241.4
197	16	00213	1	02	241.4
197	16	00213	1	03	241.4
197	16	00214	1	01	151.24
197	16	00215	1	01	103.74
197	16	00215	2	02	103.74
197	16	00216	1	01	152.63
197	16	00216	1	02	152.63
197	16	00217	1	01	149.82
197	16	00218	1	01	186.29
197	16	00218	1	02	186.29
197	16	00219	1	01	212.28
197	16	00219	1	02	212.28
197	16	00219	1	03	212.28
197	16	00219	1	04	212.28
197	16	00220	1	01	209
197	16	00220	1	02	209
197	16	00220	1	03	209
197	16	00221	1	01	213.06
197	16	00221	1	02	213.06
197	16	00221	1	03	213.06
197	16	00221	1	04	213.06
197	16	00222	1	01	186.29
197	16	00222	1	02	186.29
197	16	00223	1	01	198.49
197	16	00223	1	02	198.49
197	16	00223	1	03	198.49
197	16	00224	1	01	168.82
197	16	00224	1	02	168.82
197	16	00225	1	01	182.22
197	16	00226	1	01	215.49
197	16	00226	1	02	215.49
197	16	00226	1	03	215.49
197	16	00226	1	04	215.49
197	16	00227	1	01	186.29
197	16	00227	1	02	186.29
197	16	00228	1	01	186.29
197	16	00228	1	02	186.29
197	16	00229	1	01	270.74
197	16	00229	1	02	270.74
197	16	00229	1	03	270.74
197	16	00229	1	04	270.74
197	16	00230	1	01	223.27
197	16	00230	1	02	223.27
197	16	00231	1	01	170.09
197	16	00231	1	02	170.09
197	16	00232	1	01	186.29
197	16	00232	1	02	186.29
197	16	00233	1	01	489.41
197	16	00233	1	02	489.41
197	16	00233	1	03	489.41
197	16	00234	1	01	152.63
197	16	00234	1	02	152.63
197	16	00235	1	01	214.38
197	16	00235	1	02	214.38
197	16	00235	1	03	214.38
197	16	00235	2	04	214.38
197	16	00236	1	01	170.09
197	16	00236	1	02	170.09
197	16	00237	1	01	166.75
197	16	00237	1	02	166.75
197	16	00238	1	01	144.82
197	16	00238	1	02	144.82
197	16	00238	2	03	144.82
197	16	00238	2	04	144.82
197	16	00238	2	05	144.82
197	16	00239	1	01	320.99
197	16	00240	1	01	112.18
197	16	00240	1	02	112.18
197	16	00240	2	03	112.18
197	16	00240	2	04	112.18
197	16	00241	1	01	200.4
197	16	00241	1	02	200.4
197	16	00241	1	04	200.4
197	16	00242	1	01	108.41
197	16	00242	1	02	108.41
197	16	00242	2	03	108.41
197	16	00243	1	01	190.72
197	16	00243	1	02	190.72
197	16	00244	1	01	320.99
197	16	00245	1	01	152.63
197	16	00245	1	02	152.63
197	16	00246	1	01	218.52
197	16	00246	1	02	218.52
197	16	00246	1	03	218.52
197	16	00247	1	01	324.12
197	16	00247	1	02	324.12
197	16	00247	1	03	324.12
197	16	00247	1	04	324.12
197	16	00248	1	01	146.46
197	16	00248	1	02	146.46
197	16	00248	2	03	146.46
197	16	00249	1	01	314.37
197	16	00249	1	02	314.37
197	16	00249	1	03	314.37
197	16	00249	1	04	314.37
197	16	00250	1	01	225.43
197	16	00251	1	01	186.29
197	16	00251	1	02	186.29
197	16	00252	1	01	186.29
197	16	00252	1	02	186.29
197	16	00253	1	01	286.98
197	16	00254	1	01	169.44
197	16	00254	1	02	169.44
197	16	00255	1	01	217.71
197	16	00255	1	02	217.71
197	16	00256	1	01	186.29
197	16	00256	1	02	186.29
197	16	00257	1	01	148.52
197	16	00258	1	01	152.63
197	16	00258	1	02	152.63
197	16	00259	1	01	186.29
197	16	00259	1	02	186.29
197	16	00260	1	01	463.01
197	16	00260	1	02	463.01
197	16	00261	1	01	241.4
197	16	00261	1	02	241.4
197	16	00261	1	03	241.4
197	16	00262	1	01	209
197	16	00262	1	02	209
197	16	00262	1	03	209
197	16	00263	1	01	225.43
197	16	00264	1	01	223.98
197	16	00264	1	02	223.98
197	16	00265	1	01	186.29
197	16	00265	1	02	186.29
197	16	00266	1	01	288.28
197	16	00267	1	01	155.7
197	16	00267	2	02	155.7
197	16	00267	1	03	155.7
197	16	00268	1	01	447.07
197	16	00268	1	02	447.07
197	16	00269	1	01	182.22
197	16	00270	1	01	549.07
197	16	00271	1	01	358.21
197	16	00271	1	02	358.21
197	16	00271	1	03	358.21
197	16	00271	2	04	358.21
197	16	00272	1	01	151.24
197	16	00273	1	01	264.89
197	16	00273	1	02	264.89
197	16	00273	1	03	264.89
197	16	00274	1	01	331.79
197	16	00275	1	01	225.43
197	16	00276	1	01	195.59
197	16	00277	1	01	294.32
197	16	00278	1	01	153.33
197	16	00278	1	02	153.33
197	16	00279	1	01	182.22
197	16	00280	1	01	223.6
197	16	00280	1	02	223.6
197	16	00280	2	03	223.6
197	16	00280	2	04	223.6
197	16	00281	1	01	256.85
197	16	00281	1	02	256.85
197	16	00282	1	01	291.35
197	16	00282	1	02	291.35
197	16	00282	1	03	291.35
197	16	00283	1	01	182.22
197	16	00284	1	01	239.27
197	16	00284	1	02	239.27
197	16	00284	1	03	239.27
197	16	00285	1	01	186.29
197	16	00285	1	02	186.29
197	16	00286	1	01	182.22
197	16	00287	1	01	190.5
197	16	00288	1	01	153.51
197	16	00288	1	02	153.51
197	16	00288	2	03	153.51
197	16	00288	2	04	153.51
197	16	00289	1	01	241.27
197	16	00289	1	02	241.27
197	16	00289	1	03	241.27
197	16	00290	1	01	549.53
197	16	00291	1	01	225.43
197	16	00292	1	01	186.29
197	16	00292	1	02	186.29
197	16	00293	1	01	182.22
197	16	00294	1	01	120.14
197	16	00294	1	02	120.14
197	16	00294	2	03	120.14
197	16	00295	1	01	186.29
197	16	00295	1	02	186.29
197	16	00296	1	01	153.33
197	16	00296	1	02	153.33
197	16	00297	1	01	182.22
197	16	00298	1	01	225.43
197	16	00299	1	01	183.6
197	16	00299	1	02	183.6
197	16	00299	1	03	183.6
197	16	00300	1	01	102.53
197	16	00300	1	02	102.53
197	16	00300	2	03	102.53
197	16	00300	2	04	102.53
197	16	00301	1	01	182.22
197	16	00302	1	01	186.29
197	16	00302	1	02	186.29
197	16	00303	1	01	225.43
197	16	00304	1	01	469.99
197	16	00305	1	01	193.06
197	16	00305	1	02	193.06
197	16	00305	2	03	193.06
197	16	00306	1	01	151.24
197	16	00307	1	01	301.78
197	16	00307	1	02	301.78
197	16	00308	1	01	385.33
197	16	00308	1	02	385.33
197	16	00308	1	03	385.33
197	16	00309	1	01	275.54
197	16	00309	1	02	275.54
197	16	00310	1	01	431
197	16	00310	1	02	431
197	16	00310	1	03	431
197	16	00311	1	01	238.73
197	16	00311	1	02	238.73
197	16	00311	2	03	238.73
197	16	00312	1	01	302.36
197	16	00312	1	02	302.36
197	16	00312	2	03	302.36
197	16	00313	1	01	526.73
197	16	00313	1	02	526.73
197	16	00313	2	03	526.73
197	16	00314	1	01	295.19
197	16	00315	1	01	273.49
197	16	00315	1	02	273.49
197	16	00316	1	01	242.71
197	16	00317	1	01	301.78
197	16	00317	1	02	301.78
197	16	00318	1	01	248.4
197	16	00318	1	02	248.4
197	16	00319	1	01	317.52
197	16	00319	1	02	317.52
197	16	00319	1	03	317.52
197	16	00319	1	04	317.52
197	16	00320	1	01	245
197	16	00321	1	01	273.49
197	16	00321	1	02	273.49
197	16	00322	1	01	309.56
197	16	00323	1	01	348.84
197	16	00323	1	02	348.84
197	16	00323	1	03	348.84
197	16	00324	1	01	347.2
197	16	00324	1	02	347.2
197	16	00324	2	03	347.2
197	16	00324	2	04	347.2
197	16	00324	2	05	347.2
197	16	00325	1	01	394.65
197	16	00325	1	02	394.65
197	16	00326	1	01	240.6
197	16	00327	1	01	316.85
197	16	00328	1	01	359.88
197	16	00328	1	02	359.88
197	16	00329	1	01	663.07
197	16	00330	1	01	295.19
197	16	00331	1	01	301.78
197	16	00331	1	02	301.78
197	16	00332	1	01	301.78
197	16	00332	1	02	301.78
197	16	00333	1	01	309.56
197	16	00334	1	01	330.48
197	16	00334	1	02	330.48
197	16	00334	1	03	330.48
197	16	00335	1	01	899.26
197	16	00336	1	01	365.19
197	16	00337	1	01	365.19
197	16	00338	1	01	295.19
197	16	00339	1	02	295.19
197	16	00340	1	01	247.25
197	16	00340	1	02	247.25
197	16	00341	1	01	295.19
197	16	00342	1	01	295.19
197	16	00343	1	01	365.19
197	16	00344	1	01	295.19
197	16	00345	1	01	338.91
197	16	00346	1	01	242.71
197	16	00347	1	01	323.18
197	16	00347	1	02	323.18
197	16	00347	1	03	323.18
197	16	00348	1	01	245
197	16	00349	1	01	301.78
197	16	00349	1	02	301.78
197	16	00350	1	01	338.91
197	16	00351	1	01	322.48
197	16	00351	1	02	322.48
197	16	00351	2	03	322.48
197	16	00351	2	04	322.48
197	16	00352	1	01	211.46
197	16	00352	1	02	211.46
197	16	00352	2	03	211.46
197	16	00353	1	01	376.37
197	16	00353	1	02	376.37
197	16	00353	2	03	376.37
197	16	00353	2	04	376.37
197	16	00353	2	05	376.37
197	16	00353	2	06	376.37
197	16	00353	2	07	376.37
197	16	00354	1	01	141.43
197	16	00354	1	02	141.43
197	16	00354	2	03	141.43
197	16	00354	2	04	141.43
197	16	00355	1	01	157.1
197	16	00355	1	02	157.1
197	16	00355	2	03	157.1
197	16	00355	2	04	157.1
197	16	00356	1	01	476.79
197	16	00357	1	01	193.24
197	16	00357	1	02	193.24
197	16	00357	2	03	193.24
197	16	00357	2	04	193.24
197	16	00358	1	01	247.51
197	16	00358	2	02	247.51
197	16	00358	2	03	247.51
197	16	00359	1	01	476.79
197	16	00360	1	01	186.71
197	16	00360	1	02	186.71
197	16	00360	2	03	186.71
197	16	00360	2	04	186.71
197	16	00361	1	01	537.49
197	16	00362	1	01	221.71
197	16	00362	1	02	221.71
197	16	00362	2	03	221.71
197	16	00362	2	04	221.71
197	16	00363	1	01	193.99
197	16	00363	2	02	193.99
197	16	00364	1	01	476.79
197	16	00365	1	01	476.79
197	16	00366	1	01	240.6
197	16	00367	1	02	278.75
197	16	00367	2	03	278.75
197	16	00367	2	04	278.75
197	16	00368	1	01	316.85
197	16	00369	1	01	309.56
197	16	00370	1	01	316.85
197	16	00371	1	01	476.79
197	16	00372	1	01	106.69
197	16	00372	2	02	106.69
197	16	00372	2	03	106.69
197	16	00373	1	01	417.14
197	16	00373	1	02	417.14
197	16	00374	1	01	387.93
197	16	00374	1	02	387.93
197	16	00375	1	01	390.36
197	16	00375	1	02	390.36
197	16	00375	1	03	390.36
197	16	00376	1	01	295.19
197	16	00377	1	01	301.78
197	16	00377	1	02	301.78
197	16	00378	1	01	295.19
197	16	00379	1	01	353.52
197	16	00379	1	02	353.52
197	16	00380	1	01	329.01
197	16	00380	1	02	329.01
197	16	00380	1	03	329.01
197	16	00381	1	01	295.19
197	16	00382	1	01	295.19
197	16	00383	1	01	362.84
197	16	00383	1	02	362.84
197	16	00384	1	01	270.13
197	16	00384	1	02	270.13
197	16	00385	1	01	569.1
197	16	00385	1	02	569.1
197	16	00385	1	03	569.1
197	16	00385	2	04	569.1
197	16	00386	1	01	332.24
197	16	00386	1	02	332.24
197	16	00386	1	03	332.24
197	16	00387	1	01	362.84
197	16	00387	1	02	362.84
197	16	00388	1	01	208.6
197	16	00388	2	02	208.6
197	16	00388	2	03	208.6
197	16	00389	1	01	374.91
197	16	00390	1	01	295.19
197	16	00391	1	01	467.01
197	16	00392	1	01	263.91
197	16	00392	1	02	263.91
197	16	00392	2	03	263.91
197	16	00392	2	04	263.91
197	16	00392	2	05	263.91
197	16	00393	1	01	537.49
197	16	00394	1	01	374.91
197	16	00395	1	01	317.47
197	16	00395	1	02	317.47
197	16	00396	1	01	316.85
197	16	00397	1	01	409.09
197	16	00397	1	02	409.09
197	16	00397	2	03	409.09
197	16	00397	2	04	409.09
197	16	00397	2	05	409.09
197	16	00398	1	01	464.91
197	16	00399	1	01	245
197	16	00400	1	01	232.01
197	16	00400	1	02	232.01
197	16	00400	2	03	232.01
197	16	00401	1	01	263.16
197	16	00401	1	02	263.16
197	16	00401	2	03	263.16
197	16	00402	1	01	403.91
197	16	00402	1	02	403.91
197	16	00402	1	03	403.91
197	16	00402	2	04	403.91
197	16	00403	1	01	476.79
197	16	00404	1	01	429.71
197	16	00404	1	02	429.71
197	16	00404	1	03	429.71
197	16	00404	1	04	429.71
197	16	00405	1	01	268.21
197	16	00405	1	02	268.21
197	16	00405	1	03	268.21
197	16	00405	1	04	268.21
197	16	00406	1	01	450.09
197	16	00406	1	02	450.09
