"CICLO"	"CCAA"	"NVIVI"	"NIVEL"	"NPERS"	"FACB2021"
204	16	00055	1	02	292.6
204	16	00056	1	01	292.6
204	16	00056	1	02	292.6
204	16	00057	1	01	250.13
204	16	00057	1	02	250.13
204	16	00057	1	03	250.13
204	16	00058	1	01	267.24
204	16	00058	1	02	267.24
204	16	00058	1	03	267.24
204	16	00058	1	04	267.24
204	16	00059	1	01	320.56
204	16	00059	1	02	320.56
204	16	00059	1	03	320.56
204	16	00059	1	04	320.56
204	16	00059	1	05	320.56
204	16	00059	2	06	320.56
204	16	00060	1	01	270.98
204	16	00061	1	01	292.6
204	16	00061	1	02	292.6
204	16	00062	1	01	325.28
204	16	00062	1	02	325.28
204	16	00062	1	03	325.28
204	16	00062	1	04	325.28
204	16	00063	1	01	289.68
204	16	00063	1	02	289.68
204	16	00063	2	03	289.68
204	16	00064	1	01	369.26
204	16	00064	1	02	369.26
204	16	00065	1	01	200.19
204	16	00065	1	02	200.19
204	16	00065	2	03	200.19
204	16	00065	2	04	200.19
204	16	00066	1	01	287.01
204	16	00066	1	02	287.01
204	16	00066	1	03	287.01
204	16	00066	2	04	287.01
204	16	00066	2	05	287.01
204	16	00067	1	01	297.32
204	16	00068	1	01	284.57
204	16	00068	1	02	284.57
204	16	00069	1	01	346.6
204	16	00070	1	01	462.38
204	16	00071	1	01	258.99
204	16	00071	1	02	258.99
204	16	00071	1	03	258.99
204	16	00071	2	04	258.99
204	16	00072	1	02	155.35
204	16	00073	1	01	292.6
204	16	00073	1	02	292.6
204	16	00074	1	01	61.52
204	16	00074	2	02	61.52
204	16	00074	2	03	61.52
204	16	00075	1	01	346.6
204	16	00076	1	01	412.07
204	16	00076	1	02	412.07
204	16	00077	1	01	312.81
204	16	00077	1	02	312.81
204	16	00077	1	03	312.81
204	16	00078	1	01	263.58
204	16	00078	1	02	263.58
204	16	00079	1	01	292.6
204	16	00079	1	02	292.6
204	16	00080	1	01	258.76
204	16	00080	1	02	258.76
204	16	00080	1	03	258.76
204	16	00081	1	01	312.74
204	16	00081	1	02	312.74
204	16	00081	2	03	312.74
204	16	00082	1	01	325.62
204	16	00082	1	02	325.62
204	16	00082	1	03	325.62
204	16	00083	1	01	346.6
204	16	00084	1	01	292.6
204	16	00084	1	02	292.6
204	16	00085	1	01	382.58
204	16	00085	1	02	382.58
204	16	00085	2	03	382.58
204	16	00086	1	01	462.38
204	16	00087	1	01	346.6
204	16	00088	1	01	263.94
204	16	00089	1	01	197.81
204	16	00089	2	03	197.81
204	16	00089	2	04	197.81
204	16	00090	1	01	292.6
204	16	00090	1	02	292.6
204	16	00091	1	01	346.6
204	16	00092	1	01	369.35
204	16	00093	1	01	361.8
204	16	00093	1	02	361.8
204	16	00094	1	01	336.46
204	16	00094	1	02	336.46
204	16	00094	1	03	336.46
204	16	00095	1	01	292.6
204	16	00095	1	02	292.6
204	16	00096	1	01	274.34
204	16	00096	1	02	274.34
204	16	00096	2	03	274.34
204	16	00096	2	04	274.34
204	16	00097	1	01	346.6
204	16	00098	1	01	155.35
204	16	00099	1	01	270.98
204	16	00100	1	01	539.76
204	16	00100	1	02	539.76
204	16	00100	1	03	539.76
204	16	00100	2	04	539.76
204	16	00100	2	05	539.76
204	16	00101	1	01	373.4
204	16	00101	1	02	373.4
204	16	00101	2	03	373.4
204	16	00102	1	01	402.41
204	16	00102	1	02	402.41
204	16	00102	2	03	402.41
204	16	00102	2	04	402.41
204	16	00102	2	05	402.41
204	16	00103	1	01	551.57
204	16	00104	1	01	369.35
204	16	00105	1	01	259.58
204	16	00105	1	02	259.58
204	16	00105	2	03	259.58
204	16	00105	2	04	259.58
204	16	00106	1	01	157.15
204	16	00106	1	02	157.15
204	16	00106	2	03	157.15
204	16	00106	2	04	157.15
204	16	00107	1	01	391.27
204	16	00107	1	02	391.27
204	16	00108	1	01	270.98
204	16	00109	1	01	245.59
204	16	00109	1	02	245.59
204	16	00109	2	03	245.59
204	16	00110	1	01	153.56
204	16	00110	2	02	153.56
204	16	00110	2	03	153.56
204	16	00111	1	01	287.36
204	16	00111	1	02	287.36
204	16	00111	1	03	287.36
204	16	00111	1	04	287.36
204	16	00112	1	01	366.99
204	16	00112	1	02	366.99
204	16	00113	1	01	243.77
204	16	00113	1	02	243.77
204	16	00114	1	01	397.2
204	16	00114	1	02	397.2
204	16	00114	1	03	397.2
204	16	00115	1	01	292.6
204	16	00115	1	02	292.6
204	16	00116	1	01	346.6
204	16	00117	1	01	155.35
204	16	00118	1	01	321.84
204	16	00118	1	02	321.84
204	16	00118	2	03	321.84
204	16	00119	1	01	394.29
204	16	00120	1	01	155.94
204	16	00121	1	01	255.81
204	16	00121	1	02	255.81
204	16	00121	2	03	255.81
204	16	00122	1	01	253.48
204	16	00122	1	02	253.48
204	16	00122	2	03	253.48
204	16	00122	2	04	253.48
204	16	00123	1	01	334.53
204	16	00123	1	02	334.53
204	16	00123	1	03	334.53
204	16	00123	2	04	334.53
204	16	00124	1	01	263.94
204	16	00125	1	01	115.74
204	16	00126	1	01	141.52
204	16	00126	1	02	141.52
204	16	00126	1	03	141.52
204	16	00126	2	04	141.52
204	16	00127	1	01	292.6
204	16	00127	1	02	292.6
204	16	00128	1	01	370.74
204	16	00128	1	02	370.74
204	16	00129	1	01	276.71
204	16	00129	1	02	276.71
204	16	00129	1	04	276.71
204	16	00130	1	01	287
204	16	00130	1	02	287
204	16	00130	2	03	287
204	16	00130	2	04	287
204	16	00131	1	01	115.74
204	16	00132	1	02	270.98
204	16	00133	1	01	259.76
204	16	00133	1	02	259.76
204	16	00133	1	03	259.76
204	16	00134	1	01	199.89
204	16	00134	1	02	199.89
204	16	00134	1	03	199.89
204	16	00134	1	04	199.89
204	16	00135	1	01	303.24
204	16	00135	1	02	303.24
204	16	00135	1	03	303.24
204	16	00135	1	04	303.24
204	16	00136	1	01	198.88
204	16	00136	1	02	198.88
204	16	00136	2	03	198.88
204	16	00137	1	01	297.32
204	16	00138	1	01	260.79
204	16	00138	1	02	260.79
204	16	00138	1	03	260.79
204	16	00138	2	04	260.79
204	16	00139	1	01	251.57
204	16	00139	1	02	251.57
204	16	00140	1	01	155.35
204	16	00141	1	01	198.88
204	16	00141	1	02	198.88
204	16	00141	2	03	198.88
204	16	00142	1	01	502.38
204	16	00142	1	02	502.38
204	16	00142	1	03	502.38
204	16	00142	1	04	502.38
204	16	00142	1	05	502.38
204	16	00143	1	01	115.74
204	16	00144	1	01	293.58
204	16	00144	1	02	293.58
204	16	00144	2	03	293.58
204	16	00145	1	01	515.05
204	16	00145	1	02	515.05
204	16	00145	2	03	515.05
204	16	00146	1	01	655.5
204	16	00146	1	02	655.5
204	16	00146	1	03	655.5
204	16	00147	1	01	272.68
204	16	00147	1	02	272.68
204	16	00147	1	03	272.68
204	16	00147	1	04	272.68
204	16	00148	1	01	279.51
204	16	00148	1	02	279.51
204	16	00148	2	03	279.51
204	16	00149	1	01	238.2
204	16	00149	1	02	238.2
204	16	00149	1	03	238.2
204	16	00150	1	01	263.58
204	16	00150	1	02	263.58
204	16	00151	1	01	155.35
204	16	00152	1	01	235.59
204	16	00152	1	02	235.59
204	16	00153	1	01	151.96
204	16	00153	1	02	151.96
204	16	00153	1	03	151.96
204	16	00153	2	04	151.96
204	16	00154	1	01	297.32
204	16	00155	1	01	322.26
204	16	00155	1	02	322.26
204	16	00156	1	01	408.31
204	16	00156	1	02	408.31
204	16	00157	1	01	391.27
204	16	00157	1	02	391.27
204	16	00158	1	01	325.78
204	16	00159	1	01	325.78
204	16	00160	1	01	251.57
204	16	00160	1	02	251.57
204	16	00161	1	01	267.69
204	16	00161	1	02	267.69
204	16	00161	2	03	267.69
204	16	00161	2	04	267.69
204	16	00162	1	01	270.91
204	16	00162	1	02	270.91
204	16	00162	1	03	270.91
204	16	00162	1	04	270.91
204	16	00163	1	01	205.51
204	16	00163	1	02	205.51
204	16	00163	2	03	205.51
204	16	00163	2	04	205.51
204	16	00164	1	01	213.57
204	16	00164	2	02	213.57
204	16	00165	1	01	268.26
204	16	00165	1	02	268.26
204	16	00166	1	01	220.82
204	16	00166	2	02	220.82
204	16	00167	1	01	294.65
204	16	00167	1	02	294.65
204	16	00167	2	03	294.65
204	16	00167	2	04	294.65
204	16	00168	1	01	369.35
204	16	00169	1	01	363.81
204	16	00169	1	02	363.81
204	16	00169	2	03	363.81
204	16	00169	2	04	363.81
204	16	00169	2	05	363.81
204	16	00170	1	01	292.6
204	16	00170	1	02	292.6
204	16	00171	1	01	429.64
204	16	00172	1	01	155.35
204	16	00173	1	01	329.94
204	16	00174	1	01	263.58
204	16	00174	1	02	263.58
204	16	00175	1	01	253.86
204	16	00175	1	02	253.86
204	16	00175	2	03	253.86
204	16	00175	2	04	253.86
204	16	00176	1	01	363.59
204	16	00176	1	02	363.59
204	16	00177	1	02	346.6
204	16	00178	1	01	292.6
204	16	00178	1	02	292.6
204	16	00179	1	01	292.6
204	16	00179	1	02	292.6
204	16	00180	1	01	158.54
204	16	00180	1	02	158.54
204	16	00180	1	03	158.54
204	16	00180	2	04	158.54
204	16	00181	1	01	254.8
204	16	00181	1	02	254.8
204	16	00182	1	01	326.38
204	16	00182	1	02	326.38
204	16	00183	1	01	297.53
204	16	00183	1	02	297.53
204	16	00184	1	01	115.74
204	16	00185	1	01	292.6
204	16	00185	1	02	292.6
204	16	00186	1	01	263.94
204	16	00187	1	01	403.7
204	16	00187	1	02	403.7
204	16	00187	1	03	403.7
204	16	00187	1	04	403.7
204	16	00187	1	05	403.7
204	16	00188	1	01	324.75
204	16	00188	1	02	324.75
204	16	00188	2	03	324.75
204	16	00189	1	01	346.6
204	16	00190	1	01	155.35
204	16	00191	1	01	462.38
204	16	00192	1	01	346.6
204	16	00193	1	01	346.6
204	16	00194	1	01	346.6
204	16	00195	1	01	346.6
204	16	00196	1	01	279.42
204	16	00196	1	02	279.42
204	16	00196	1	03	279.42
204	16	00197	1	01	309.69
204	16	00197	1	02	309.69
204	16	00198	1	01	346.6
204	16	00199	1	01	297.32
204	16	00200	1	01	297.32
204	16	00201	1	01	811.63
204	16	00201	1	02	811.63
204	16	00201	1	03	811.63
204	16	00201	1	04	811.63
204	16	00201	1	05	811.63
204	16	00201	2	06	811.63
204	16	00201	2	07	811.63
204	16	00201	1	08	811.63
204	16	00202	1	01	308.66
204	16	00203	1	01	296.64
204	16	00203	1	02	296.64
204	16	00204	1	01	346.6
204	16	00205	1	01	336.46
204	16	00205	1	02	336.46
204	16	00205	1	03	336.46
204	16	00206	1	01	292.6
204	16	00206	1	02	292.6
204	16	00207	1	01	232.48
204	16	00207	1	02	232.48
204	16	00207	1	03	232.48
204	16	00207	1	04	232.48
204	16	00208	1	01	288.55
204	16	00209	1	01	177.18
204	16	00209	1	02	177.18
204	16	00210	1	01	329.94
204	16	00211	1	01	312.33
204	16	00211	1	02	312.33
204	16	00211	1	03	312.33
204	16	00211	1	04	312.33
204	16	00212	1	01	292.6
204	16	00212	1	02	292.6
204	16	00213	1	01	346.6
204	16	00214	1	01	263.94
204	16	00215	1	01	251.28
204	16	00215	1	02	251.28
204	16	00216	1	01	424.88
204	16	00216	1	02	424.88
204	16	00216	1	03	424.88
204	16	00217	1	01	292.6
204	16	00217	1	02	292.6
204	16	00218	1	01	155.35
204	16	00219	1	01	199.89
204	16	00219	1	02	199.89
204	16	00219	1	03	199.89
204	16	00219	1	04	199.89
204	16	00220	1	01	155.35
204	16	00221	1	01	243.77
204	16	00221	1	02	243.77
204	16	00222	1	01	257.94
204	16	00222	1	02	257.94
204	16	00222	1	03	257.94
204	16	00222	1	04	257.94
204	16	00223	1	01	300.05
204	16	00223	1	02	300.05
204	16	00223	2	03	300.05
204	16	00223	2	04	300.05
204	16	00223	2	05	300.05
204	16	00224	1	01	201.92
204	16	00224	1	02	201.92
204	16	00224	1	03	201.92
204	16	00224	1	04	201.92
204	16	00225	1	01	155.35
204	16	00226	1	01	462.38
204	16	00227	1	01	567.15
204	16	00228	1	01	567.15
204	16	00229	1	01	567.15
204	16	00230	1	01	361.23
204	16	00230	2	02	361.23
204	16	00231	1	01	551.57
204	16	00232	1	01	292.6
204	16	00232	1	02	292.6
204	16	00233	1	01	270.98
204	16	00234	1	01	394.29
204	16	00235	1	01	363.59
204	16	00235	1	02	363.59
204	16	00236	1	01	342.07
204	16	00237	1	01	346.6
204	16	00238	1	01	292.6
204	16	00238	1	02	292.6
204	16	00239	1	01	146.46
204	16	00239	1	02	146.46
204	16	00239	2	03	146.46
204	16	00239	2	04	146.46
204	16	00240	1	01	112.88
204	16	00240	1	02	112.88
204	16	00240	2	03	112.88
204	16	00240	2	04	112.88
204	16	00241	1	01	228.64
204	16	00241	2	02	228.64
204	16	00242	1	01	342.25
204	16	00242	1	02	342.25
204	16	00242	2	03	342.25
204	16	00243	1	01	346.6
204	16	00244	1	01	555.69
204	16	00244	1	02	555.69
204	16	00245	1	01	391.27
204	16	00245	1	02	391.27
204	16	00246	1	01	366.99
204	16	00246	1	02	366.99
204	16	00247	1	01	172.46
204	16	00247	2	02	172.46
204	16	00247	2	03	172.46
204	16	00248	1	01	429.64
204	16	00249	1	01	183.68
204	16	00249	1	02	183.68
204	16	00249	2	03	183.68
204	16	00249	2	04	183.68
204	16	00250	1	01	244.32
204	16	00250	1	02	244.32
204	16	00250	2	03	244.32
204	16	00250	2	04	244.32
204	16	00251	1	01	532.23
204	16	00251	1	02	532.23
204	16	00252	1	01	155.94
204	16	00253	1	01	299.51
204	16	00253	1	02	299.51
204	16	00253	1	04	299.51
204	16	00254	1	01	106.17
204	16	00254	1	02	106.17
204	16	00254	2	03	106.17
204	16	00254	1	04	106.17
204	16	00255	1	01	308.03
204	16	00255	1	02	308.03
204	16	00255	1	03	308.03
204	16	00255	1	04	308.03
204	16	00256	1	01	204.97
204	16	00256	2	02	204.97
204	16	00256	2	03	204.97
204	16	00257	1	01	169.18
204	16	00257	1	02	169.18
204	16	00257	1	03	169.18
204	16	00258	1	01	115.74
204	16	00259	1	01	297.32
204	16	00260	1	01	115.55
204	16	00260	2	02	115.55
204	16	00260	2	03	115.55
204	16	00261	1	01	155.35
204	16	00262	1	02	155.35
204	16	00263	1	01	155.35
204	16	00264	1	01	551.57
204	16	00265	1	01	597.28
204	16	00266	1	01	308.03
204	16	00266	1	02	308.03
204	16	00266	1	03	308.03
204	16	00266	1	04	308.03
204	16	00267	1	01	346.6
204	16	00268	1	01	344
204	16	00268	2	02	344
204	16	00269	1	01	344
204	16	00270	1	01	303.67
204	16	00270	1	02	303.67
204	16	00270	1	03	303.67
204	16	00271	1	01	346.6
204	16	00272	1	01	346.6
204	16	00273	1	01	379.89
204	16	00273	1	02	379.89
204	16	00274	1	01	346.6
204	16	00275	1	01	346.6
204	16	00276	1	01	346.6
204	16	00277	1	01	212.63
204	16	00277	1	02	212.63
204	16	00277	1	03	212.63
204	16	00278	1	01	347.8
204	16	00278	1	02	347.8
204	16	00279	1	01	90.07
204	16	00279	2	02	90.07
204	16	00280	1	01	263.94
204	16	00281	1	01	346.6
204	16	00282	1	01	292.6
204	16	00282	1	02	292.6
204	16	00283	1	01	270.67
204	16	00283	2	02	270.67
204	16	00284	1	01	215.53
204	16	00284	1	02	215.53
204	16	00284	1	03	215.53
204	16	00284	1	04	215.53
204	16	00285	1	01	346.6
204	16	00286	1	01	341.92
204	16	00286	1	02	341.92
204	16	00287	1	01	346.6
204	16	00288	1	01	346.6
204	16	00289	1	01	208.63
204	16	00289	1	02	208.63
204	16	00289	2	03	208.63
204	16	00289	2	04	208.63
204	16	00290	1	01	546.07
204	16	00291	1	01	546.07
204	16	00292	1	01	546.07
204	16	00293	1	01	346.6
204	16	00294	1	01	292.6
204	16	00294	1	02	292.6
204	16	00295	1	01	312.45
204	16	00295	1	02	312.45
204	16	00295	1	03	312.45
204	16	00296	1	01	292.6
204	16	00296	1	02	292.6
204	16	00297	1	01	482.24
204	16	00298	1	01	346.6
204	16	00299	1	01	231.47
204	16	00299	1	02	231.47
204	16	00300	1	01	243.77
204	16	00300	1	02	243.77
204	16	00301	1	01	462.38
204	16	00302	1	01	422.38
204	16	00302	1	02	422.38
204	16	00302	2	03	422.38
204	16	00303	1	01	462.38
204	16	00304	1	01	342.09
204	16	00304	1	02	342.09
204	16	00305	1	01	205.79
204	16	00305	1	02	205.79
204	16	00305	2	03	205.79
204	16	00305	2	04	205.79
204	16	00306	1	01	273.44
204	16	00306	1	02	273.44
204	16	00306	2	03	273.44
204	16	00307	1	01	144.65
204	16	00307	2	02	144.65
204	16	00307	2	03	144.65
204	16	00308	1	01	292.6
204	16	00308	1	02	292.6
204	16	00309	1	01	199.89
204	16	00309	1	02	199.89
204	16	00309	1	03	199.89
204	16	00309	1	04	199.89
204	16	00310	1	01	250.13
204	16	00310	1	02	250.13
204	16	00310	1	04	250.13
204	16	00311	1	01	346.6
204	16	00312	1	01	349.25
204	16	00312	1	02	349.25
204	16	00312	1	04	349.25
204	16	00313	1	01	251.57
204	16	00313	1	02	251.57
204	16	00314	1	01	265.13
204	16	00314	1	02	265.13
204	16	00314	1	03	265.13
204	16	00315	1	01	397.2
204	16	00315	1	02	397.2
204	16	00315	1	03	397.2
204	16	00316	1	01	259.76
204	16	00316	1	02	259.76
204	16	00316	2	03	259.76
204	16	00317	1	01	292.6
204	16	00317	1	02	292.6
204	16	00318	1	01	302.21
204	16	00318	1	02	302.21
204	16	00318	1	03	302.21
204	16	00319	1	01	250.13
204	16	00319	1	02	250.13
204	16	00319	1	03	250.13
204	16	00320	1	01	342.07
204	16	00321	1	01	318.16
204	16	00321	1	02	318.16
204	16	00321	1	03	318.16
204	16	00322	1	01	251.57
204	16	00322	1	02	251.57
204	16	00323	1	01	398.83
204	16	00323	1	02	398.83
204	16	00323	2	03	398.83
204	16	00323	2	04	398.83
204	16	00323	2	05	398.83
204	16	00324	1	01	297.32
204	16	00325	1	01	267.82
204	16	00325	1	02	267.82
204	16	00325	1	03	267.82
204	16	00325	1	04	267.82
204	16	00326	1	01	212.63
204	16	00326	1	02	212.63
204	16	00326	1	03	212.63
204	16	00327	1	01	421.48
204	16	00327	1	02	421.48
204	16	00328	1	01	367.29
204	16	00328	1	02	367.29
204	16	00328	1	03	367.29
204	16	00329	1	01	394.29
204	16	00330	1	01	292.6
204	16	00330	1	02	292.6
204	16	00331	1	01	316.23
204	16	00331	1	02	316.23
204	16	00331	1	03	316.23
204	16	00332	1	01	270.98
204	16	00333	1	01	333.73
204	16	00333	1	02	333.73
204	16	00333	1	03	333.73
204	16	00334	1	01	333.73
204	16	00334	2	02	333.73
204	16	00335	1	01	292.6
204	16	00335	1	02	292.6
204	16	00336	1	01	292.6
204	16	00336	1	02	292.6
204	16	00337	1	01	155.35
204	16	00338	1	01	288.55
204	16	00339	1	01	292.6
204	16	00339	1	02	292.6
204	16	00340	1	01	592.9
204	16	00340	1	02	592.9
204	16	00341	1	01	263.94
204	16	00342	1	01	308.66
204	16	00343	1	01	341.92
204	16	00343	1	02	341.92
204	16	00344	1	01	185.11
204	16	00344	2	02	185.11
204	16	00345	1	01	482.24
204	16	00346	1	01	346.6
204	16	00347	1	01	717.57
204	16	00347	1	02	717.57
204	16	00348	1	01	297.32
204	16	00349	1	01	442.04
204	16	00350	1	01	316.83
204	16	00350	1	02	316.83
204	16	00350	2	03	316.83
204	16	00350	2	04	316.83
204	16	00351	1	01	270.98
204	16	00352	1	01	238.2
204	16	00352	1	02	238.2
204	16	00352	1	03	238.2
204	16	00353	1	01	399.6
204	16	00353	1	02	399.6
204	16	00354	1	01	297.32
204	16	00355	1	01	155.35
204	16	00356	1	01	225.17
204	16	00356	1	02	225.17
204	16	00356	2	03	225.17
204	16	00356	2	04	225.17
204	16	00356	2	05	225.17
204	16	00357	1	01	609.82
204	16	00357	1	02	609.82
204	16	00358	1	01	127.19
204	16	00358	1	02	127.19
204	16	00358	2	03	127.19
204	16	00358	2	04	127.19
204	16	00359	1	01	387.43
204	16	00359	1	02	387.43
204	16	00360	1	01	421.48
204	16	00360	1	02	421.48
204	16	00361	1	01	65.76
204	16	00361	1	02	65.76
204	16	00361	1	03	65.76
204	16	00361	2	04	65.76
204	16	00362	1	01	369.35
204	16	00363	1	01	551.57
204	16	00364	1	01	344.62
204	16	00364	1	02	344.62
204	16	00365	1	01	155.94
204	16	00366	1	01	364.65
204	16	00366	1	02	364.65
204	16	00366	1	03	364.65
204	16	00367	1	01	270.98
204	16	00368	1	01	115.74
204	16	00369	1	01	299.41
204	16	00369	1	02	299.41
204	16	00369	1	03	299.41
204	16	00370	1	01	537.02
204	16	00370	1	02	537.02
204	16	00370	1	03	537.02
204	16	00370	1	04	537.02
204	16	00371	1	01	142.85
204	16	00371	1	02	142.85
204	16	00371	1	03	142.85
204	16	00371	2	04	142.85
204	16	00372	1	01	331.96
204	16	00372	1	02	331.96
204	16	00372	1	03	331.96
204	16	00373	1	01	213.57
204	16	00373	1	02	213.57
204	16	00374	1	01	346.6
204	16	00375	1	01	292.6
204	16	00375	1	02	292.6
204	16	00376	1	01	251.28
204	16	00376	1	02	251.28
204	16	00377	1	01	382.36
204	16	00377	1	02	382.36
204	16	00377	2	03	382.36
204	16	00377	2	04	382.36
204	16	00377	2	05	382.36
204	16	00378	1	01	235.97
204	16	00378	1	02	235.97
204	16	00378	1	03	235.97
204	16	00379	1	01	329.94
204	16	00380	1	01	292.6
204	16	00380	1	02	292.6
204	16	00381	1	01	292.6
204	16	00381	1	02	292.6
204	16	00382	1	01	243.77
204	16	00382	1	02	243.77
204	16	00383	1	01	292.6
204	16	00383	1	02	292.6
204	16	00384	1	01	457.83
204	16	00384	2	02	457.83
204	16	00385	1	01	258.51
204	16	00386	1	01	155.35
204	16	00387	1	01	346.6
204	16	00388	1	01	243.77
204	16	00388	1	02	243.77
204	16	00389	1	01	271.82
204	16	00389	1	02	271.82
204	16	00389	2	03	271.82
204	16	00390	1	01	292.6
204	16	00390	1	02	292.6
204	16	00391	1	01	289.68
204	16	00391	1	02	289.68
204	16	00391	2	03	289.68
204	16	00392	1	01	244.16
204	16	00392	1	02	244.16
204	16	00393	1	01	267.38
204	16	00393	1	02	267.38
204	16	00393	1	03	267.38
204	16	00394	1	01	347.15
204	16	00395	1	01	337.34
204	16	00395	1	02	337.34
204	16	00395	1	03	337.34
204	16	00395	1	04	337.34
204	16	00396	1	01	293.07
204	16	00396	1	02	293.07
204	16	00397	1	01	324.37
204	16	00397	1	02	324.37
204	16	00397	2	03	324.37
204	16	00397	2	04	324.37
204	16	00398	1	01	347.15
204	16	00399	1	01	264.36
204	16	00400	1	01	312.94
204	16	00400	1	02	312.94
204	16	00400	1	03	312.94
204	16	00401	1	01	244.16
204	16	00401	1	02	244.16
204	16	00402	1	01	156.19
204	16	00403	1	01	248.97
204	16	00403	1	02	248.97
204	16	00404	1	01	140.4
204	16	00404	1	02	140.4
204	16	00404	2	03	140.4
204	16	00404	2	04	140.4
204	16	00405	1	01	369.94
204	16	00406	1	01	253.88
204	16	00406	1	02	253.88
204	16	00406	2	03	253.88
204	16	00406	2	04	253.88
204	16	00407	1	01	293.07
204	16	00407	1	02	293.07
204	16	00408	1	01	272.85
204	16	00408	1	02	272.85
204	16	00408	2	03	272.85
204	16	00409	1	01	229.25
204	16	00409	1	02	229.25
204	16	00409	2	03	229.25
204	16	00409	2	04	229.25
204	16	00410	1	01	175.43
204	16	00410	1	02	175.43
204	16	00410	2	03	175.43
204	16	00410	2	04	175.43
204	16	00411	1	01	150.8
204	16	00411	1	02	150.8
204	16	00411	2	03	150.8
204	16	00411	2	04	150.8
204	16	00412	1	01	249.29
204	16	00412	1	02	249.29
204	16	00412	1	03	249.29
204	16	00413	1	01	300.44
