"CICLO"	"CCAA"	"NVIVI"	"NIVEL"	"NPERS"	"FACB2021"
203	16	00105	1	01	446.03
203	16	00105	1	02	446.03
203	16	00106	1	01	191.01
203	16	00106	1	02	191.01
203	16	00106	2	03	191.01
203	16	00106	2	04	191.01
203	16	00107	1	01	250.59
203	16	00108	1	01	272.64
203	16	00108	1	02	272.64
203	16	00109	1	01	464.44
203	16	00110	1	01	214.93
203	16	00110	1	02	214.93
203	16	00110	1	03	214.93
203	16	00110	2	04	214.93
203	16	00111	1	01	354.33
203	16	00112	1	01	153.29
203	16	00113	1	01	112.49
203	16	00113	2	02	112.49
203	16	00113	2	03	112.49
203	16	00114	1	01	354.33
203	16	00115	1	01	356.84
203	16	00115	1	02	356.84
203	16	00116	1	01	227.38
203	16	00116	1	02	227.38
203	16	00117	1	01	269.05
203	16	00117	1	02	269.05
203	16	00118	1	01	333.49
203	16	00118	1	02	333.49
203	16	00118	1	03	333.49
203	16	00119	1	01	153.29
203	16	00120	1	01	380.84
203	16	00120	1	02	380.84
203	16	00120	2	03	380.84
203	16	00121	1	01	276.1
203	16	00121	1	02	276.1
203	16	00121	1	03	276.1
203	16	00122	1	01	354.33
203	16	00123	1	01	269.05
203	16	00123	1	02	269.05
203	16	00124	1	01	536.99
203	16	00125	1	01	354.33
203	16	00126	1	01	268.87
203	16	00127	1	01	208.04
203	16	00127	1	02	208.04
203	16	00127	2	03	208.04
203	16	00127	2	04	208.04
203	16	00128	1	01	269.05
203	16	00128	1	02	269.05
203	16	00129	1	01	354.33
203	16	00130	1	01	336.41
203	16	00131	1	01	308.74
203	16	00131	1	02	308.74
203	16	00132	1	01	309.43
203	16	00132	1	02	309.43
203	16	00132	1	03	309.43
203	16	00133	1	01	269.05
203	16	00133	1	02	269.05
203	16	00134	1	01	247.39
203	16	00134	1	02	247.39
203	16	00134	2	03	247.39
203	16	00134	2	04	247.39
203	16	00135	1	01	354.33
203	16	00136	1	01	269.05
203	16	00136	1	02	269.05
203	16	00137	1	01	153.29
203	16	00138	1	01	250.59
203	16	00139	1	01	563.17
203	16	00139	1	02	563.17
203	16	00139	1	03	563.17
203	16	00139	2	04	563.17
203	16	00139	2	05	563.17
203	16	00140	1	01	364.39
203	16	00140	1	02	364.39
203	16	00140	2	03	364.39
203	16	00141	1	01	433.44
203	16	00141	1	02	433.44
203	16	00141	2	03	433.44
203	16	00141	2	04	433.44
203	16	00141	2	05	433.44
203	16	00142	1	01	472.23
203	16	00143	1	01	317.26
203	16	00143	1	02	317.26
203	16	00143	2	03	317.26
203	16	00143	2	04	317.26
203	16	00144	1	01	336.41
203	16	00145	1	01	380.84
203	16	00145	1	02	380.84
203	16	00145	2	03	380.84
203	16	00146	1	01	252.76
203	16	00146	1	02	252.76
203	16	00146	2	03	252.76
203	16	00146	2	04	252.76
203	16	00147	1	01	358.08
203	16	00147	1	02	358.08
203	16	00148	1	01	250.59
203	16	00149	1	01	247.36
203	16	00149	1	02	247.36
203	16	00149	2	03	247.36
203	16	00150	1	01	188.48
203	16	00150	2	02	188.48
203	16	00150	2	03	188.48
203	16	00151	1	01	200.58
203	16	00151	1	02	200.58
203	16	00151	1	03	200.58
203	16	00151	1	04	200.58
203	16	00152	1	01	439.55
203	16	00152	1	02	439.55
203	16	00153	1	01	227.38
203	16	00153	1	02	227.38
203	16	00154	1	01	354.7
203	16	00154	1	02	354.7
203	16	00154	1	03	354.7
203	16	00155	1	01	269.05
203	16	00155	1	02	269.05
203	16	00156	1	01	354.33
203	16	00157	1	01	153.29
203	16	00158	1	01	354.33
203	16	00159	1	01	451.94
203	16	00159	1	02	451.94
203	16	00160	1	01	328.87
203	16	00161	1	01	243.71
203	16	00162	1	01	288
203	16	00162	1	02	288
203	16	00162	2	03	288
203	16	00163	1	01	336.41
203	16	00164	1	01	218.14
203	16	00164	1	02	218.14
203	16	00164	2	03	218.14
203	16	00164	2	04	218.14
203	16	00165	1	01	505.66
203	16	00165	1	02	505.66
203	16	00165	2	03	505.66
203	16	00166	1	01	288.7
203	16	00166	1	02	288.7
203	16	00166	1	03	288.7
203	16	00166	2	04	288.7
203	16	00167	1	01	268.87
203	16	00168	1	01	174.64
203	16	00169	1	01	143.28
203	16	00169	1	02	143.28
203	16	00169	1	03	143.28
203	16	00169	2	04	143.28
203	16	00170	1	01	189.39
203	16	00170	1	02	189.39
203	16	00170	2	03	189.39
203	16	00170	2	04	189.39
203	16	00171	1	01	495.52
203	16	00171	1	02	495.52
203	16	00172	1	01	195.07
203	16	00172	1	02	195.07
203	16	00172	1	04	195.07
203	16	00173	1	01	280.78
203	16	00173	1	02	280.78
203	16	00173	2	03	280.78
203	16	00173	2	04	280.78
203	16	00174	1	01	174.64
203	16	00175	1	02	142.93
203	16	00175	1	03	142.93
203	16	00175	1	04	142.93
203	16	00176	1	01	234.6
203	16	00176	1	02	234.6
203	16	00176	2	03	234.6
203	16	00177	1	01	261.82
203	16	00177	1	02	261.82
203	16	00177	1	03	261.82
203	16	00177	1	04	261.82
203	16	00178	1	01	299.33
203	16	00178	1	02	299.33
203	16	00178	1	03	299.33
203	16	00178	1	04	299.33
203	16	00179	1	01	171.26
203	16	00179	1	02	171.26
203	16	00179	2	03	171.26
203	16	00180	1	01	243.71
203	16	00181	1	01	272.31
203	16	00181	1	02	272.31
203	16	00181	1	03	272.31
203	16	00181	2	04	272.31
203	16	00182	1	01	232.44
203	16	00182	1	02	232.44
203	16	00183	1	01	153.29
203	16	00184	1	01	171.26
203	16	00184	1	02	171.26
203	16	00184	2	03	171.26
203	16	00185	1	01	473.09
203	16	00185	1	02	473.09
203	16	00185	1	03	473.09
203	16	00185	1	04	473.09
203	16	00185	1	05	473.09
203	16	00185	2	06	473.09
203	16	00185	2	07	473.09
203	16	00186	1	01	485.33
203	16	00186	1	02	485.33
203	16	00186	1	03	485.33
203	16	00186	1	04	485.33
203	16	00186	1	05	485.33
203	16	00187	1	01	232.05
203	16	00187	1	02	232.05
203	16	00187	1	03	232.05
203	16	00187	1	04	232.05
203	16	00188	1	01	269.05
203	16	00188	1	02	269.05
203	16	00189	1	01	354.7
203	16	00189	1	02	354.7
203	16	00189	1	03	354.7
203	16	00190	1	01	267.09
203	16	00190	1	02	267.09
203	16	00190	1	03	267.09
203	16	00190	2	04	267.09
203	16	00191	1	01	279.72
203	16	00191	1	02	279.72
203	16	00192	1	01	303.83
203	16	00192	1	02	303.83
203	16	00192	1	03	303.83
203	16	00192	1	04	303.83
203	16	00192	2	05	303.83
203	16	00193	1	01	269.05
203	16	00193	1	02	269.05
203	16	00194	1	01	216.7
203	16	00194	1	02	216.7
203	16	00195	1	01	473.2
203	16	00195	1	02	473.2
203	16	00196	1	01	743.8
203	16	00196	1	02	743.8
203	16	00196	1	03	743.8
203	16	00196	1	04	743.8
203	16	00197	1	01	269.05
203	16	00197	1	02	269.05
203	16	00198	1	01	372.75
203	16	00198	1	02	372.75
203	16	00199	1	01	358.08
203	16	00199	1	02	358.08
203	16	00200	1	01	262.39
203	16	00201	1	01	262.39
203	16	00202	1	01	232.44
203	16	00202	1	02	232.44
203	16	00203	1	01	260.54
203	16	00203	1	02	260.54
203	16	00203	2	03	260.54
203	16	00203	2	04	260.54
203	16	00204	1	01	239.48
203	16	00204	1	02	239.48
203	16	00204	1	03	239.48
203	16	00204	1	04	239.48
203	16	00205	1	01	151.52
203	16	00205	1	02	151.52
203	16	00205	2	03	151.52
203	16	00205	2	04	151.52
203	16	00206	1	01	203.16
203	16	00206	2	02	203.16
203	16	00207	1	01	219.86
203	16	00207	1	02	219.86
203	16	00208	1	01	279.82
203	16	00208	2	02	279.82
203	16	00209	1	01	243.38
203	16	00209	1	02	243.38
203	16	00209	2	03	243.38
203	16	00209	2	04	243.38
203	16	00210	1	01	336.41
203	16	00211	1	01	408.95
203	16	00211	1	02	408.95
203	16	00211	2	03	408.95
203	16	00211	2	04	408.95
203	16	00211	2	05	408.95
203	16	00212	1	01	269.05
203	16	00212	1	02	269.05
203	16	00213	1	01	236.99
203	16	00213	1	02	236.99
203	16	00214	1	01	536.99
203	16	00215	1	01	153.29
203	16	00216	1	01	349.27
203	16	00217	1	01	216.7
203	16	00217	1	02	216.7
203	16	00218	1	01	314.26
203	16	00218	1	02	314.26
203	16	00219	1	02	354.33
203	16	00220	1	01	269.05
203	16	00220	1	02	269.05
203	16	00221	1	01	269.05
203	16	00221	1	02	269.05
203	16	00222	1	01	177.17
203	16	00222	1	02	177.17
203	16	00222	1	03	177.17
203	16	00222	2	04	177.17
203	16	00223	1	01	217.18
203	16	00223	1	02	217.18
203	16	00224	1	01	341.74
203	16	00224	1	02	341.74
203	16	00225	1	01	302.65
203	16	00225	1	02	302.65
203	16	00226	1	01	174.64
203	16	00227	1	01	269.05
203	16	00227	1	02	269.05
203	16	00228	1	01	268.87
203	16	00229	1	01	482.53
203	16	00229	1	02	482.53
203	16	00229	1	03	482.53
203	16	00229	1	04	482.53
203	16	00229	1	05	482.53
203	16	00230	1	01	311.08
203	16	00230	1	02	311.08
203	16	00230	1	03	311.08
203	16	00231	1	01	311.32
203	16	00231	1	02	311.32
203	16	00231	2	03	311.32
203	16	00232	1	01	354.33
203	16	00233	1	01	153.29
203	16	00234	1	01	319.8
203	16	00234	1	02	319.8
203	16	00234	1	03	319.8
203	16	00235	1	01	464.44
203	16	00236	1	01	354.33
203	16	00237	1	01	354.33
203	16	00238	1	01	354.33
203	16	00239	1	01	472.23
203	16	00240	1	01	420.46
203	16	00240	1	02	420.46
203	16	00241	1	01	354.33
203	16	00242	1	01	215.07
203	16	00242	1	02	215.07
203	16	00242	1	03	215.07
203	16	00243	1	01	335.37
203	16	00243	1	02	335.37
203	16	00243	1	03	335.37
203	16	00244	1	01	354.33
203	16	00245	1	01	354.33
203	16	00246	1	01	243.71
203	16	00247	1	01	243.71
203	16	00248	1	01	750.62
203	16	00248	1	02	750.62
203	16	00248	1	03	750.62
203	16	00248	1	04	750.62
203	16	00248	1	05	750.62
203	16	00248	2	06	750.62
203	16	00248	2	07	750.62
203	16	00248	1	08	750.62
203	16	00249	1	01	254.13
203	16	00249	1	02	254.13
203	16	00249	1	03	254.13
203	16	00250	1	01	354.33
203	16	00251	1	01	269.05
203	16	00251	1	02	269.05
203	16	00252	1	01	261.82
203	16	00252	1	02	261.82
203	16	00252	1	03	261.82
203	16	00252	1	04	261.82
203	16	00253	1	01	249.64
203	16	00254	1	01	179.2
203	16	00254	1	02	179.2
203	16	00255	1	01	349.27
203	16	00256	1	01	315.19
203	16	00256	1	02	315.19
203	16	00256	1	03	315.19
203	16	00256	1	04	315.19
203	16	00257	1	01	269.05
203	16	00257	1	02	269.05
203	16	00258	1	01	354.33
203	16	00259	1	01	268.87
203	16	00260	1	01	256.32
203	16	00260	1	02	256.32
203	16	00261	1	01	415.59
203	16	00261	1	02	415.59
203	16	00261	1	03	415.59
203	16	00262	1	01	321.73
203	16	00262	2	02	321.73
203	16	00263	1	01	472.23
203	16	00264	1	01	269.05
203	16	00264	1	02	269.05
203	16	00265	1	01	336.41
203	16	00266	1	01	328.87
203	16	00267	1	01	317.7
203	16	00267	1	02	317.7
203	16	00268	1	01	341.38
203	16	00269	1	01	354.33
203	16	00270	1	01	354.7
203	16	00270	1	02	354.7
203	16	00270	1	03	354.7
203	16	00271	1	01	189.53
203	16	00271	1	02	189.53
203	16	00271	2	03	189.53
203	16	00271	2	04	189.53
203	16	00272	1	01	129.67
203	16	00272	1	02	129.67
203	16	00272	2	03	129.67
203	16	00272	2	04	129.67
203	16	00273	1	01	185.01
203	16	00273	2	02	185.01
203	16	00274	1	01	414.54
203	16	00274	1	02	414.54
203	16	00274	2	03	414.54
203	16	00275	1	01	354.33
203	16	00276	1	01	639.78
203	16	00276	1	02	639.78
203	16	00277	1	01	358.08
203	16	00277	1	02	358.08
203	16	00278	1	01	439.55
203	16	00278	1	02	439.55
203	16	00279	1	01	157.41
203	16	00279	2	02	157.41
203	16	00279	2	03	157.41
203	16	00280	1	01	536.99
203	16	00281	1	01	224
203	16	00281	1	02	224
203	16	00281	2	03	224
203	16	00281	2	04	224
203	16	00282	1	01	215.37
203	16	00282	1	02	215.37
203	16	00282	2	03	215.37
203	16	00282	2	04	215.37
203	16	00283	1	01	519.85
203	16	00283	1	02	519.85
203	16	00284	1	01	216.7
203	16	00284	1	02	216.7
203	16	00285	1	01	165.53
203	16	00286	1	01	354.87
203	16	00286	1	02	354.87
203	16	00286	1	04	354.87
203	16	00287	1	01	123.74
203	16	00287	1	02	123.74
203	16	00287	2	03	123.74
203	16	00287	1	04	123.74
203	16	00288	1	01	233.2
203	16	00288	1	02	233.2
203	16	00288	1	03	233.2
203	16	00288	1	04	233.2
203	16	00289	1	01	186.16
203	16	00289	2	02	186.16
203	16	00289	2	03	186.16
203	16	00290	1	01	188.54
203	16	00290	1	02	188.54
203	16	00290	1	03	188.54
203	16	00291	1	01	174.64
203	16	00292	1	01	243.71
203	16	00293	1	01	128.57
203	16	00293	2	02	128.57
203	16	00293	2	03	128.57
203	16	00294	1	01	153.29
203	16	00295	1	01	269.05
203	16	00295	1	02	269.05
203	16	00296	1	01	153.29
203	16	00297	1	01	472.23
203	16	00298	1	01	309.43
203	16	00298	1	02	309.43
203	16	00298	1	03	309.43
203	16	00299	1	01	456.38
203	16	00299	1	02	456.38
203	16	00300	1	01	200.58
203	16	00300	1	02	200.58
203	16	00300	1	03	200.58
203	16	00300	1	04	200.58
203	16	00301	1	01	266.71
203	16	00301	1	02	266.71
203	16	00301	1	03	266.71
203	16	00301	1	04	266.71
203	16	00302	1	01	354.33
203	16	00303	1	01	269.05
203	16	00303	1	02	269.05
203	16	00304	1	01	280.82
203	16	00304	1	02	280.82
203	16	00304	1	03	280.82
203	16	00305	1	01	197.61
203	16	00305	1	02	197.61
203	16	00305	1	03	197.61
203	16	00305	2	04	197.61
203	16	00306	1	01	230.77
203	16	00306	1	02	230.77
203	16	00306	2	03	230.77
203	16	00306	2	04	230.77
203	16	00307	1	01	280.74
203	16	00307	1	02	280.74
203	16	00308	1	01	118.36
203	16	00308	2	02	118.36
203	16	00309	1	01	268.87
203	16	00310	1	01	354.33
203	16	00311	1	01	269.05
203	16	00311	1	02	269.05
203	16	00312	1	01	373.68
203	16	00312	2	02	373.68
203	16	00313	1	01	163.51
203	16	00313	1	02	163.51
203	16	00313	1	03	163.51
203	16	00313	1	04	163.51
203	16	00314	1	01	487.71
203	16	00314	1	02	487.71
203	16	00315	1	01	354.33
203	16	00316	1	01	354.7
203	16	00316	1	02	354.7
203	16	00316	1	03	354.7
203	16	00317	1	01	354.33
203	16	00318	1	01	182.07
203	16	00318	1	02	182.07
203	16	00318	2	03	182.07
203	16	00318	2	04	182.07
203	16	00319	1	01	476
203	16	00320	1	01	476
203	16	00321	1	01	476
203	16	00322	1	01	354.33
203	16	00323	1	01	269.05
203	16	00323	1	02	269.05
203	16	00324	1	01	278.53
203	16	00324	1	02	278.53
203	16	00324	1	03	278.53
203	16	00325	1	01	269.05
203	16	00325	1	02	269.05
203	16	00326	1	01	468.35
203	16	00327	1	01	354.33
203	16	00328	1	01	153.29
203	16	00329	1	01	236.99
203	16	00329	1	02	236.99
203	16	00330	1	01	227.38
203	16	00330	1	02	227.38
203	16	00331	1	01	464.44
203	16	00332	1	01	418.41
203	16	00332	1	02	418.41
203	16	00332	2	03	418.41
203	16	00333	1	01	464.44
203	16	00334	1	01	315.17
203	16	00334	1	02	315.17
203	16	00335	1	01	176.02
203	16	00335	1	02	176.02
203	16	00335	2	03	176.02
203	16	00335	2	04	176.02
203	16	00336	1	01	424.45
203	16	00336	1	02	424.45
203	16	00336	2	03	424.45
203	16	00337	1	01	243.61
203	16	00337	1	02	243.61
203	16	00337	2	03	243.61
203	16	00338	1	01	118.43
203	16	00338	2	02	118.43
203	16	00338	2	03	118.43
203	16	00339	1	01	216.7
203	16	00339	1	02	216.7
203	16	00340	1	01	246.82
203	16	00340	1	02	246.82
203	16	00340	1	03	246.82
203	16	00340	1	04	246.82
203	16	00341	1	01	241.6
203	16	00341	1	02	241.6
203	16	00341	1	04	241.6
203	16	00342	1	01	354.33
203	16	00343	1	01	286.32
203	16	00343	1	02	286.32
203	16	00343	1	04	286.32
203	16	00344	1	01	232.44
203	16	00344	1	02	232.44
203	16	00345	1	01	369.31
203	16	00345	1	02	369.31
203	16	00346	1	01	355.37
203	16	00346	1	02	355.37
203	16	00346	1	03	355.37
203	16	00347	1	01	328.87
203	16	00348	1	01	269.05
203	16	00348	1	02	269.05
203	16	00349	1	01	249.64
203	16	00350	1	01	250.59
203	16	00351	1	01	322.38
203	16	00351	2	02	322.38
203	16	00352	1	01	269.05
203	16	00352	1	02	269.05
203	16	00353	1	01	153.29
203	16	00354	1	01	660.9
203	16	00354	1	02	660.9
203	16	00355	1	01	243.71
203	16	00356	1	01	477.46
203	16	00357	1	01	354.64
203	16	00357	1	02	354.64
203	16	00357	2	03	354.64
203	16	00357	2	04	354.64
203	16	00358	1	01	250.59
203	16	00359	1	01	219.05
203	16	00359	1	02	219.05
203	16	00359	1	03	219.05
203	16	00360	1	01	360.61
203	16	00360	1	02	360.61
203	16	00361	1	01	243.71
203	16	00362	1	01	153.29
203	16	00363	1	01	252.18
203	16	00363	1	02	252.18
203	16	00363	2	03	252.18
203	16	00363	2	04	252.18
203	16	00363	2	05	252.18
203	16	00364	1	01	253.15
203	16	00364	1	02	253.15
203	16	00364	1	03	253.15
203	16	00364	2	04	253.15
203	16	00365	1	01	639.12
203	16	00365	1	02	639.12
203	16	00366	1	01	128.58
203	16	00366	1	02	128.58
203	16	00366	2	03	128.58
203	16	00366	2	04	128.58
203	16	00367	1	01	301.53
203	16	00367	1	02	301.53
203	16	00368	1	01	369.31
203	16	00368	1	02	369.31
203	16	00369	1	01	90.78
203	16	00369	1	02	90.78
203	16	00369	1	03	90.78
203	16	00369	2	04	90.78
203	16	00370	1	01	336.41
203	16	00371	1	01	472.23
203	16	00372	1	01	390.72
203	16	00372	1	02	390.72
203	16	00373	1	01	165.53
203	16	00374	1	01	311.73
203	16	00374	1	02	311.73
203	16	00375	1	01	269.05
203	16	00375	1	02	269.05
203	16	00376	1	01	269.05
203	16	00376	1	02	269.05
203	16	00377	1	01	319.8
203	16	00377	1	02	319.8
203	16	00377	1	03	319.8
203	16	00378	1	01	289.62
203	16	00378	1	02	289.62
203	16	00378	1	03	289.62
203	16	00379	1	01	250.89
203	16	00379	1	02	250.89
203	16	00379	2	03	250.89
203	16	00380	1	02	536.99
203	16	00381	1	01	227.38
203	16	00381	1	02	227.38
203	16	00382	1	01	354.33
203	16	00383	1	01	226.32
203	16	00383	1	02	226.32
203	16	00384	1	01	354.33
203	16	00385	1	01	420.82
203	16	00385	1	02	420.82
203	16	00385	2	03	420.82
203	16	00385	2	04	420.82
203	16	00385	2	05	420.82
203	16	00386	1	01	195.07
203	16	00386	1	02	195.07
203	16	00386	1	03	195.07
203	16	00387	1	01	349.27
203	16	00388	1	01	269.05
203	16	00388	1	02	269.05
203	16	00389	1	01	269.05
203	16	00389	1	02	269.05
203	16	00390	1	01	227.38
203	16	00390	1	02	227.38
203	16	00391	1	01	269.05
203	16	00391	1	02	269.05
203	16	00392	1	01	505.92
203	16	00392	2	02	505.92
203	16	00393	1	01	472.72
203	16	00394	1	01	519.85
203	16	00394	1	02	519.85
203	16	00395	1	01	174.64
203	16	00396	1	01	354.33
203	16	00397	1	01	279.82
203	16	00397	2	02	279.82
203	16	00398	1	01	227.38
203	16	00398	1	02	227.38
203	16	00399	1	01	275.23
203	16	00399	1	02	275.23
203	16	00399	2	03	275.23
203	16	00400	1	01	269.05
203	16	00400	1	02	269.05
203	16	00401	1	01	337.48
203	16	00401	1	02	337.48
203	16	00401	2	03	337.48
203	16	00402	1	01	192.92
