"CICLO"	"CCAA"	"NVIVI"	"NIVEL"	"NPERS"	"FACB2021"
199	16	00173	1	02	209.62
199	16	00173	2	03	209.62
199	16	00174	1	01	240.16
199	16	00174	1	02	240.16
199	16	00174	1	03	240.16
199	16	00175	1	01	180.02
199	16	00175	1	02	180.02
199	16	00176	1	01	204.29
199	16	00176	1	02	204.29
199	16	00177	1	01	167.27
199	16	00177	1	02	167.27
199	16	00177	2	03	167.27
199	16	00177	2	04	167.27
199	16	00178	1	01	179.26
199	16	00178	1	02	179.26
199	16	00179	1	01	153.47
199	16	00180	1	01	67.67
199	16	00180	1	02	67.67
199	16	00180	2	03	67.67
199	16	00180	2	04	67.67
199	16	00181	1	01	182.09
199	16	00181	1	02	182.09
199	16	00181	1	03	182.09
199	16	00182	1	01	193.93
199	16	00182	1	02	193.93
199	16	00182	1	03	193.93
199	16	00182	1	04	193.93
199	16	00183	1	01	186.17
199	16	00184	1	01	190.82
199	16	00184	1	02	190.82
199	16	00184	1	03	190.82
199	16	00184	1	04	190.82
199	16	00185	1	01	158.38
199	16	00185	1	02	158.38
199	16	00186	1	01	440.43
199	16	00186	1	02	440.43
199	16	00186	1	03	440.43
199	16	00186	1	04	440.43
199	16	00186	1	05	440.43
199	16	00186	1	06	440.43
199	16	00186	2	07	440.43
199	16	00186	2	08	440.43
199	16	00187	1	01	183.41
199	16	00187	1	02	183.41
199	16	00188	1	01	225.25
199	16	00188	1	02	225.25
199	16	00188	2	03	225.25
199	16	00189	1	01	237
199	16	00189	1	02	237
199	16	00190	1	01	114.7
199	16	00191	1	01	199.67
199	16	00191	1	02	199.67
199	16	00192	1	01	199.67
199	16	00192	1	02	199.67
199	16	00193	1	01	196.94
199	16	00194	1	01	206.42
199	16	00194	2	02	206.42
199	16	00194	1	03	206.42
199	16	00195	1	01	386.38
199	16	00195	1	02	386.38
199	16	00196	1	01	195.76
199	16	00197	1	01	383.65
199	16	00198	1	01	313.85
199	16	00198	1	02	313.85
199	16	00198	1	03	313.85
199	16	00198	2	04	313.85
199	16	00199	1	01	114.7
199	16	00200	1	01	236.23
199	16	00201	1	01	187.69
199	16	00202	1	01	153.47
199	16	00203	1	01	158.38
199	16	00203	1	02	158.38
199	16	00204	1	01	152.34
199	16	00204	1	02	152.34
199	16	00204	2	03	152.34
199	16	00205	1	01	199.67
199	16	00205	1	02	199.67
199	16	00206	1	01	239.66
199	16	00206	1	02	239.66
199	16	00206	1	03	239.66
199	16	00207	1	01	179.26
199	16	00207	1	02	179.26
199	16	00208	1	01	195.76
199	16	00209	1	01	225.57
199	16	00209	1	02	225.57
199	16	00210	1	01	203.11
199	16	00210	1	02	203.11
199	16	00210	1	03	203.11
199	16	00211	1	01	98.22
199	16	00211	1	02	98.22
199	16	00211	2	03	98.22
199	16	00211	2	04	98.22
199	16	00212	1	01	195.76
199	16	00213	1	01	447.89
199	16	00214	1	01	212.36
199	16	00214	1	02	212.36
199	16	00214	2	03	212.36
199	16	00215	1	01	114.7
199	16	00216	1	01	323.45
199	16	00216	1	02	323.45
199	16	00217	1	01	277.78
199	16	00217	1	02	277.78
199	16	00217	1	03	277.78
199	16	00218	1	01	291.63
199	16	00218	1	02	291.63
199	16	00219	1	01	365.69
199	16	00219	1	02	365.69
199	16	00219	1	03	365.69
199	16	00220	1	01	199.1
199	16	00220	1	02	199.1
199	16	00220	2	03	199.1
199	16	00221	1	01	229.48
199	16	00221	1	02	229.48
199	16	00221	2	03	229.48
199	16	00222	1	01	497.34
199	16	00222	1	02	497.34
199	16	00222	2	03	497.34
199	16	00223	1	01	317.13
199	16	00224	1	01	322.23
199	16	00224	1	02	322.23
199	16	00225	1	01	253.48
199	16	00226	1	01	323.45
199	16	00226	1	02	323.45
199	16	00227	1	01	290.4
199	16	00227	1	02	290.4
199	16	00228	1	01	347.37
199	16	00228	1	02	347.37
199	16	00228	1	03	347.37
199	16	00228	1	04	347.37
199	16	00229	1	01	185.82
199	16	00230	1	01	322.23
199	16	00230	1	02	322.23
199	16	00231	1	01	460.08
199	16	00232	1	01	310.2
199	16	00232	1	02	310.2
199	16	00232	1	03	310.2
199	16	00233	1	01	355
199	16	00233	1	02	355
199	16	00234	1	01	356.98
199	16	00235	1	01	248.62
199	16	00236	1	01	402.42
199	16	00236	1	02	402.42
199	16	00237	1	02	248.62
199	16	00238	1	01	659.45
199	16	00239	1	01	317.13
199	16	00240	1	01	323.45
199	16	00240	1	02	323.45
199	16	00241	1	01	323.45
199	16	00241	1	02	323.45
199	16	00242	1	01	460.08
199	16	00243	1	01	294.98
199	16	00243	1	02	294.98
199	16	00243	1	03	294.98
199	16	00244	1	01	648.47
199	16	00245	1	01	304.05
199	16	00246	1	01	304.05
199	16	00247	1	01	317.13
199	16	00248	1	02	317.13
199	16	00249	1	01	290.4
199	16	00249	1	02	290.4
199	16	00250	1	01	317.13
199	16	00251	1	01	304.05
199	16	00252	1	01	279.33
199	16	00252	1	02	279.33
199	16	00252	1	03	279.33
199	16	00252	2	04	279.33
199	16	00253	1	01	317.13
199	16	00254	1	01	423.11
199	16	00255	1	01	253.48
199	16	00256	1	01	356.54
199	16	00256	1	02	356.54
199	16	00256	1	03	356.54
199	16	00257	1	01	343.85
199	16	00257	1	02	343.85
199	16	00257	1	03	343.85
199	16	00258	1	01	323.45
199	16	00258	1	02	323.45
199	16	00259	1	01	422.52
199	16	00259	1	02	422.52
199	16	00260	1	01	132.5
199	16	00260	1	02	132.5
199	16	00260	2	03	132.5
199	16	00260	2	04	132.5
199	16	00261	1	01	293.65
199	16	00262	1	01	295.41
199	16	00263	1	01	281.54
199	16	00264	1	01	287.2
199	16	00264	1	02	287.2
199	16	00265	1	01	333.99
199	16	00265	1	02	333.99
199	16	00265	1	03	333.99
199	16	00266	1	01	299.5
199	16	00266	1	02	299.5
199	16	00267	1	01	93.12
199	16	00267	1	02	93.12
199	16	00267	2	03	93.12
199	16	00267	2	04	93.12
199	16	00268	1	01	293.65
199	16	00269	1	01	270.03
199	16	00269	1	02	270.03
199	16	00270	1	01	299.5
199	16	00270	1	02	299.5
199	16	00271	1	01	230.21
199	16	00272	1	01	321.06
199	16	00272	1	02	321.06
199	16	00272	2	03	321.06
199	16	00272	2	04	321.06
199	16	00273	1	01	318.57
199	16	00273	1	02	318.57
199	16	00273	2	03	318.57
199	16	00274	1	01	130.03
199	16	00274	1	02	130.03
199	16	00274	2	03	130.03
199	16	00274	2	04	130.03
199	16	00275	1	01	192.07
199	16	00275	1	02	192.07
199	16	00275	2	03	192.07
199	16	00275	2	04	192.07
199	16	00276	1	01	248.62
199	16	00277	1	01	184.34
199	16	00277	1	02	184.34
199	16	00277	2	03	184.34
199	16	00277	2	04	184.34
199	16	00278	1	01	313.13
199	16	00278	2	02	313.13
199	16	00278	2	03	313.13
199	16	00279	1	01	248.62
199	16	00280	1	01	265.18
199	16	00280	1	02	265.18
199	16	00280	2	03	265.18
199	16	00280	2	04	265.18
199	16	00281	1	01	382.69
199	16	00282	1	01	299.5
199	16	00282	1	02	299.5
199	16	00283	1	01	387.4
199	16	00283	1	02	387.4
199	16	00283	1	03	387.4
199	16	00284	1	01	270.03
199	16	00284	1	02	270.03
199	16	00285	1	01	299.5
199	16	00285	1	02	299.5
199	16	00286	1	01	282.01
199	16	00286	1	02	282.01
199	16	00286	1	03	282.01
199	16	00286	2	04	282.01
199	16	00287	1	01	298.37
199	16	00287	1	02	298.37
199	16	00288	1	01	328.12
199	16	00288	1	02	328.12
199	16	00288	1	03	328.12
199	16	00288	1	04	328.12
199	16	00288	2	05	328.12
199	16	00289	1	01	299.5
199	16	00289	1	02	299.5
199	16	00290	1	01	238.71
199	16	00290	1	02	238.71
199	16	00291	1	01	551.79
199	16	00291	2	02	551.79
199	16	00292	1	01	551.79
199	16	00293	1	01	551.79
199	16	00294	1	01	931.14
199	16	00294	1	02	931.14
199	16	00294	1	04	931.14
199	16	00295	1	01	299.5
199	16	00295	1	02	299.5
199	16	00296	1	01	182.61
199	16	00296	1	02	182.61
199	16	00296	2	03	182.61
199	16	00296	2	04	182.61
199	16	00297	1	01	169.24
199	16	00297	2	02	169.24
199	16	00297	1	03	169.24
199	16	00297	2	04	169.24
199	16	00298	1	01	346
199	16	00299	1	01	397.41
199	16	00299	1	02	397.41
199	16	00300	1	01	356.98
199	16	00301	1	01	356.98
199	16	00302	1	01	248.62
199	16	00303	1	01	460.08
199	16	00304	1	01	248.62
199	16	00305	1	01	346
199	16	00306	1	01	104.58
199	16	00306	2	02	104.58
199	16	00306	2	03	104.58
199	16	00306	2	04	104.58
199	16	00307	1	01	323.45
199	16	00307	1	02	323.45
199	16	00308	1	01	471.91
199	16	00308	1	02	471.91
199	16	00309	1	01	362.77
199	16	00309	1	02	362.77
199	16	00310	1	01	323.45
199	16	00310	1	02	323.45
199	16	00311	1	01	317.13
199	16	00312	1	01	317.13
199	16	00313	1	01	323.45
199	16	00313	1	02	323.45
199	16	00314	1	01	317.13
199	16	00315	1	01	386.97
199	16	00315	1	02	386.97
199	16	00316	1	01	213.04
199	16	00317	1	01	213.04
199	16	00318	1	01	220.24
199	16	00318	2	02	220.24
199	16	00319	1	01	299.5
199	16	00319	1	02	299.5
199	16	00320	1	01	198.33
199	16	00320	1	02	198.33
199	16	00320	2	03	198.33
199	16	00320	2	04	198.33
199	16	00321	1	01	267.78
199	16	00321	1	02	267.78
199	16	00322	1	01	220.31
199	16	00322	1	02	220.31
199	16	00323	1	01	282.38
199	16	00323	1	02	282.38
199	16	00324	1	01	279.27
199	16	00325	1	01	299.5
199	16	00325	1	02	299.5
199	16	00326	1	01	172.06
199	16	00327	1	01	415.27
199	16	00327	1	02	415.27
199	16	00327	1	03	415.27
199	16	00328	1	01	317.13
199	16	00329	1	01	297.11
199	16	00329	1	02	297.11
199	16	00330	1	01	365.41
199	16	00330	1	02	365.41
199	16	00331	1	01	447.64
199	16	00331	1	02	447.64
199	16	00331	1	03	447.64
199	16	00331	2	04	447.64
199	16	00332	1	01	367.92
199	16	00332	1	02	367.92
199	16	00332	1	03	367.92
199	16	00333	1	01	297.11
199	16	00333	1	02	297.11
199	16	00334	1	01	265
199	16	00334	2	02	265
199	16	00334	2	03	265
199	16	00335	1	01	291.25
199	16	00336	1	01	317.13
199	16	00337	1	01	356.85
199	16	00337	1	02	356.85
199	16	00337	1	03	356.85
199	16	00338	1	01	293.65
199	16	00339	1	01	333.99
199	16	00339	1	02	333.99
199	16	00339	1	03	333.99
199	16	00340	1	01	299.5
199	16	00340	1	02	299.5
199	16	00341	1	01	260.09
199	16	00341	1	02	260.09
199	16	00341	1	03	260.09
199	16	00341	1	04	260.09
199	16	00342	1	01	234.71
199	16	00343	1	01	292.31
199	16	00343	1	02	292.31
199	16	00344	1	01	391.78
199	16	00345	1	01	297.69
199	16	00345	1	02	297.69
199	16	00345	1	03	297.69
199	16	00345	1	04	297.69
199	16	00346	1	01	299.5
199	16	00346	1	02	299.5
199	16	00347	1	01	293.65
199	16	00348	1	01	172.06
199	16	00349	1	01	316.82
199	16	00349	1	02	316.82
199	16	00350	1	01	474.42
199	16	00350	1	02	474.42
199	16	00350	1	03	474.42
199	16	00351	1	01	319.03
199	16	00352	1	01	223.7
199	16	00352	1	02	223.7
199	16	00352	2	03	223.7
199	16	00352	2	04	223.7
199	16	00352	2	05	223.7
199	16	00353	1	01	382.69
199	16	00354	1	01	291.25
199	16	00355	1	01	282.79
199	16	00355	1	02	282.79
199	16	00356	1	01	248.62
199	16	00357	1	01	272.48
199	16	00357	1	02	272.48
199	16	00357	1	03	272.48
199	16	00357	2	04	272.48
199	16	00357	2	05	272.48
199	16	00358	1	01	519.05
199	16	00359	1	01	185.82
199	16	00360	1	01	178.9
199	16	00360	1	02	178.9
199	16	00360	2	03	178.9
199	16	00360	2	04	178.9
199	16	00361	1	01	246.25
199	16	00361	1	02	246.25
199	16	00361	2	03	246.25
199	16	00362	1	01	331.03
199	16	00362	1	02	331.03
199	16	00362	1	03	331.03
199	16	00362	1	04	331.03
199	16	00363	1	01	346
199	16	00364	1	01	378.42
199	16	00364	1	02	378.42
199	16	00364	1	03	378.42
199	16	00364	1	04	378.42
199	16	00365	1	01	312.2
199	16	00365	1	02	312.2
199	16	00365	1	03	312.2
199	16	00366	1	01	317.13
199	16	00367	1	01	317.13
199	16	00368	1	01	317.13
199	16	00369	1	01	333.99
199	16	00369	1	02	333.99
199	16	00369	1	03	333.99
199	16	00370	1	01	401.89
199	16	00370	1	02	401.89
199	16	00371	1	01	281.59
199	16	00371	1	02	281.59
199	16	00371	1	03	281.59
199	16	00371	2	04	281.59
199	16	00372	1	01	283.11
199	16	00372	1	02	283.11
199	16	00372	1	03	283.11
199	16	00372	1	04	283.11
199	16	00373	1	01	293.65
199	16	00374	1	01	299.5
199	16	00374	1	02	299.5
199	16	00375	1	01	303.93
199	16	00375	1	02	303.93
199	16	00375	1	03	303.93
199	16	00376	1	01	299.5
199	16	00376	1	02	299.5
199	16	00377	1	01	293.6
199	16	00377	1	02	293.6
199	16	00377	2	03	293.6
199	16	00377	2	04	293.6
199	16	00377	2	05	293.6
199	16	00378	1	01	197.2
199	16	00378	1	02	197.2
199	16	00378	1	03	197.2
199	16	00378	2	04	197.2
199	16	00379	1	01	128.08
199	16	00379	1	02	128.08
199	16	00379	2	03	128.08
199	16	00379	2	04	128.08
199	16	00380	1	01	320.55
199	16	00380	1	02	320.55
199	16	00380	1	03	320.55
199	16	00380	1	04	320.55
199	16	00381	1	01	323.45
199	16	00381	1	02	323.45
199	16	00382	1	01	593.59
199	16	00382	1	02	593.59
199	16	00383	1	01	303.87
199	16	00383	1	02	303.87
199	16	00384	1	01	279.83
199	16	00384	1	02	279.83
199	16	00385	1	01	323.45
199	16	00385	1	02	323.45
199	16	00386	1	01	323.45
199	16	00386	1	02	323.45
199	16	00387	1	01	323.45
199	16	00387	1	02	323.45
199	16	00388	1	01	346
199	16	00389	1	01	506.07
199	16	00389	1	02	506.07
199	16	00389	1	03	506.07
199	16	00390	1	01	196.01
199	16	00390	1	02	196.01
199	16	00390	2	03	196.01
199	16	00390	2	04	196.01
199	16	00391	1	01	248.62
199	16	00392	1	01	216.42
199	16	00392	1	02	216.42
199	16	00392	2	03	216.42
199	16	00392	2	04	216.42
199	16	00393	1	01	128.3
199	16	00393	1	02	128.3
199	16	00393	2	03	128.3
199	16	00393	2	04	128.3
199	16	00394	1	01	466.18
199	16	00394	2	02	466.18
199	16	00395	1	01	378.96
199	16	00395	1	02	378.96
199	16	00395	1	03	378.96
199	16	00395	1	04	378.96
199	16	00395	1	05	378.96
199	16	00395	2	06	378.96
199	16	00396	1	01	519.05
199	16	00397	1	01	246.47
199	16	00397	1	02	246.47
199	16	00397	2	03	246.47
199	16	00397	2	04	246.47
199	16	00397	2	05	246.47
199	16	00398	1	01	232.51
199	16	00398	2	02	232.51
199	16	00399	1	01	753.87
199	16	00399	1	02	753.87
199	16	00400	1	01	186.7
199	16	00400	1	02	186.7
199	16	00400	2	03	186.7
199	16	00400	2	04	186.7
199	16	00401	1	01	480.61
199	16	00402	1	01	183.92
199	16	00402	1	02	183.92
199	16	00402	2	03	183.92
199	16	00402	2	04	183.92
199	16	00403	1	01	360.62
199	16	00403	1	02	360.62
199	16	00404	1	01	330.18
199	16	00404	1	02	330.18
199	16	00405	1	01	242.53
199	16	00405	1	02	242.53
199	16	00405	2	03	242.53
199	16	00405	2	04	242.53
199	16	00406	1	01	264.02
