"CICLO"	"CCAA"	"NVIVI"	"NIVEL"	"NPERS"	"FACB2021"
198	16	00196	1	01	191.09
198	16	00196	1	02	191.09
198	16	00196	1	03	191.09
198	16	00197	1	01	186.78
198	16	00197	1	02	186.78
198	16	00198	1	01	174.08
198	16	00199	1	01	166.01
198	16	00199	1	02	166.01
198	16	00199	1	03	166.01
198	16	00199	1	04	166.01
198	16	00200	1	01	186.78
198	16	00200	1	02	186.78
198	16	00201	1	01	416.89
198	16	00201	1	02	416.89
198	16	00201	1	03	416.89
198	16	00201	1	04	416.89
198	16	00201	1	05	416.89
198	16	00202	1	01	186.78
198	16	00202	1	02	186.78
198	16	00203	1	01	247.33
198	16	00203	1	02	247.33
198	16	00203	1	03	247.33
198	16	00203	1	04	247.33
198	16	00204	1	01	209.61
198	16	00204	1	02	209.61
198	16	00204	1	03	209.61
198	16	00205	1	01	183.27
198	16	00205	1	02	183.27
198	16	00206	1	01	185.38
198	16	00206	1	02	185.38
198	16	00207	1	01	134.58
198	16	00207	1	02	134.58
198	16	00207	2	03	134.58
198	16	00207	2	04	134.58
198	16	00208	1	01	186.5
198	16	00208	1	02	186.5
198	16	00209	1	01	159.7
198	16	00210	1	01	125.56
198	16	00210	1	02	125.56
198	16	00210	2	03	125.56
198	16	00210	2	04	125.56
198	16	00211	1	01	180.7
198	16	00211	1	02	180.7
198	16	00211	1	03	180.7
198	16	00212	1	01	196.99
198	16	00212	1	02	196.99
198	16	00212	1	03	196.99
198	16	00213	1	01	125.04
198	16	00213	1	02	125.04
198	16	00213	1	03	125.04
198	16	00213	1	04	125.04
198	16	00214	1	01	223.72
198	16	00215	1	01	187.86
198	16	00215	1	02	187.86
198	16	00215	1	03	187.86
198	16	00215	1	04	187.86
198	16	00216	1	01	169.44
198	16	00216	1	02	169.44
198	16	00217	1	01	471.17
198	16	00217	1	02	471.17
198	16	00217	1	03	471.17
198	16	00217	1	04	471.17
198	16	00217	1	05	471.17
198	16	00217	2	06	471.17
198	16	00217	2	07	471.17
198	16	00217	2	08	471.17
198	16	00218	1	01	199.64
198	16	00218	1	02	199.64
198	16	00219	1	01	138.99
198	16	00219	1	02	138.99
198	16	00219	2	03	138.99
198	16	00220	1	01	253.67
198	16	00220	1	02	253.67
198	16	00221	1	01	132.93
198	16	00222	1	01	146.61
198	16	00222	1	02	146.61
198	16	00222	1	03	146.61
198	16	00222	1	04	146.61
198	16	00223	1	01	186.78
198	16	00223	1	02	186.78
198	16	00224	1	01	217.24
198	16	00225	1	01	186.78
198	16	00225	1	02	186.78
198	16	00226	1	01	186.78
198	16	00226	1	02	186.78
198	16	00227	1	01	186.78
198	16	00227	1	02	186.78
198	16	00228	1	01	281.5
198	16	00229	1	01	174.08
198	16	00230	1	01	199.83
198	16	00230	1	02	199.83
198	16	00231	1	01	185.38
198	16	00231	1	02	185.38
198	16	00232	1	01	186.78
198	16	00232	1	02	186.78
198	16	00233	1	01	200.18
198	16	00234	1	01	186.5
198	16	00234	1	02	186.5
198	16	00235	1	01	186.78
198	16	00235	1	02	186.78
198	16	00236	1	01	436.38
198	16	00236	1	02	436.38
198	16	00237	1	01	214.78
198	16	00237	1	02	214.78
198	16	00237	1	03	214.78
198	16	00238	1	01	186.78
198	16	00238	1	02	186.78
198	16	00239	1	01	221.26
198	16	00239	1	02	221.26
198	16	00239	1	03	221.26
198	16	00240	1	01	217.24
198	16	00241	1	01	186.78
198	16	00241	1	02	186.78
198	16	00242	1	01	214.45
198	16	00243	1	01	173.73
198	16	00243	2	02	173.73
198	16	00243	1	03	173.73
198	16	00244	1	01	458.35
198	16	00244	1	02	458.35
198	16	00245	1	01	174.08
198	16	00246	1	01	486.02
198	16	00247	1	01	342.94
198	16	00247	1	02	342.94
198	16	00247	1	03	342.94
198	16	00247	2	04	342.94
198	16	00248	1	01	132.93
198	16	00249	1	01	284.11
198	16	00250	1	01	217.24
198	16	00251	1	01	159.7
198	16	00252	1	01	169.44
198	16	00252	1	02	169.44
198	16	00253	1	01	174.08
198	16	00254	1	01	65.09
198	16	00254	1	02	65.09
198	16	00254	2	03	65.09
198	16	00255	1	01	186.78
198	16	00255	1	02	186.78
198	16	00256	1	01	169.44
198	16	00256	1	02	169.44
198	16	00257	1	01	174.08
198	16	00258	1	01	200.18
198	16	00259	1	01	201.14
198	16	00259	1	02	201.14
198	16	00259	1	03	201.14
198	16	00260	1	01	76.11
198	16	00260	1	02	76.11
198	16	00260	2	03	76.11
198	16	00260	2	04	76.11
198	16	00261	1	01	174.08
198	16	00262	1	01	186.78
198	16	00262	1	02	186.78
198	16	00263	1	01	582.23
198	16	00264	1	01	185.75
198	16	00264	1	02	185.75
198	16	00264	2	03	185.75
198	16	00265	1	01	132.93
198	16	00266	1	01	302.58
198	16	00266	1	02	302.58
198	16	00267	1	01	220.47
198	16	00267	1	02	220.47
198	16	00267	1	03	220.47
198	16	00268	1	01	296.89
198	16	00268	1	02	296.89
198	16	00269	1	01	380.26
198	16	00269	1	02	380.26
198	16	00269	1	03	380.26
198	16	00270	1	01	223.02
198	16	00270	1	02	223.02
198	16	00270	2	03	223.02
198	16	00271	1	01	149.81
198	16	00271	1	02	149.81
198	16	00271	2	03	149.81
198	16	00272	1	01	392.76
198	16	00272	1	02	392.76
198	16	00272	2	03	392.76
198	16	00273	1	01	282
198	16	00274	1	01	307.82
198	16	00274	1	02	307.82
198	16	00275	1	01	270.62
198	16	00276	1	01	274.49
198	16	00276	1	02	274.49
198	16	00277	1	01	206.51
198	16	00277	1	02	206.51
198	16	00277	1	03	206.51
198	16	00277	1	04	206.51
198	16	00278	1	01	215.34
198	16	00279	1	01	307.82
198	16	00279	1	02	307.82
198	16	00280	1	01	378.88
198	16	00281	1	01	334.64
198	16	00281	1	02	334.64
198	16	00281	1	03	334.64
198	16	00282	1	01	396.95
198	16	00282	1	02	396.95
198	16	00283	1	01	324.29
198	16	00284	1	01	258.71
198	16	00285	1	01	348.76
198	16	00285	1	02	348.76
198	16	00286	1	02	258.71
198	16	00287	1	01	764.22
198	16	00288	1	01	282
198	16	00289	1	01	302.58
198	16	00289	1	02	302.58
198	16	00290	1	01	302.58
198	16	00290	1	02	302.58
198	16	00291	1	01	378.88
198	16	00292	1	01	292.73
198	16	00292	1	02	292.73
198	16	00292	1	03	292.73
198	16	00293	1	01	780.33
198	16	00294	1	01	351.93
198	16	00295	1	01	351.93
198	16	00296	1	01	282
198	16	00297	1	02	282
198	16	00298	1	01	302.13
198	16	00298	1	02	302.13
198	16	00299	1	01	282
198	16	00300	1	01	282
198	16	00301	1	01	351.93
198	16	00302	1	01	285.34
198	16	00302	1	02	285.34
198	16	00302	1	03	285.34
198	16	00302	2	04	285.34
198	16	00303	1	01	282
198	16	00304	1	01	270.62
198	16	00305	1	01	366.31
198	16	00305	1	02	366.31
198	16	00305	1	03	366.31
198	16	00306	1	01	283.41
198	16	00306	1	02	283.41
198	16	00306	1	03	283.41
198	16	00307	1	01	302.58
198	16	00307	1	02	302.58
198	16	00308	1	01	523.26
198	16	00308	1	02	523.26
198	16	00309	1	01	308.82
198	16	00309	1	02	308.82
198	16	00309	2	03	308.82
198	16	00309	2	04	308.82
198	16	00310	1	01	210.75
198	16	00310	1	02	210.75
198	16	00310	2	03	210.75
198	16	00311	1	01	199.54
198	16	00311	1	02	199.54
198	16	00311	2	03	199.54
198	16	00311	2	04	199.54
198	16	00311	2	05	199.54
198	16	00311	2	06	199.54
198	16	00311	2	07	199.54
198	16	00312	1	01	173.35
198	16	00312	1	02	173.35
198	16	00312	2	03	173.35
198	16	00312	2	04	173.35
198	16	00313	1	01	151.15
198	16	00313	1	02	151.15
198	16	00313	2	03	151.15
198	16	00313	2	04	151.15
198	16	00314	1	01	340.39
198	16	00315	1	01	127.89
198	16	00315	1	02	127.89
198	16	00315	2	03	127.89
198	16	00315	2	04	127.89
198	16	00316	1	01	269.63
198	16	00316	2	02	269.63
198	16	00316	2	03	269.63
198	16	00317	1	01	258.71
198	16	00318	1	01	162.23
198	16	00318	1	02	162.23
198	16	00318	2	03	162.23
198	16	00318	2	04	162.23
198	16	00319	1	01	460.25
198	16	00320	1	01	158.97
198	16	00320	1	02	158.97
198	16	00320	1	03	158.97
198	16	00320	1	04	158.97
198	16	00321	1	01	280.17
198	16	00321	1	02	280.17
198	16	00322	1	01	355.7
198	16	00322	1	02	355.7
198	16	00322	1	03	355.7
198	16	00323	1	01	274.9
198	16	00323	1	02	274.9
198	16	00324	1	01	280.17
198	16	00324	1	02	280.17
198	16	00325	1	01	228.62
198	16	00325	1	02	228.62
198	16	00325	1	03	228.62
198	16	00325	2	04	228.62
198	16	00326	1	01	285.02
198	16	00326	1	02	285.02
198	16	00327	1	01	329.68
198	16	00327	1	02	329.68
198	16	00327	1	03	329.68
198	16	00327	1	04	329.68
198	16	00327	2	05	329.68
198	16	00328	1	01	280.17
198	16	00328	1	02	280.17
198	16	00329	1	01	254.16
198	16	00329	1	02	254.16
198	16	00330	1	01	546.21
198	16	00330	2	02	546.21
198	16	00331	1	01	546.21
198	16	00332	1	01	738.52
198	16	00332	1	02	738.52
198	16	00332	1	03	738.52
198	16	00332	1	04	738.52
198	16	00333	1	01	280.17
198	16	00333	1	02	280.17
198	16	00334	1	01	244.15
198	16	00334	1	02	244.15
198	16	00334	2	03	244.15
198	16	00334	2	04	244.15
198	16	00335	1	01	239.37
198	16	00335	2	02	239.37
198	16	00335	1	03	239.37
198	16	00336	1	01	340.39
198	16	00337	1	01	407.44
198	16	00337	1	02	407.44
198	16	00338	1	01	324.29
198	16	00339	1	01	211.86
198	16	00339	1	02	211.86
198	16	00339	2	03	211.86
198	16	00339	2	04	211.86
198	16	00340	1	01	258.71
198	16	00341	1	01	378.88
198	16	00342	1	01	258.71
198	16	00343	1	01	340.39
198	16	00344	1	01	122.98
198	16	00344	2	02	122.98
198	16	00344	2	03	122.98
198	16	00345	1	01	524.26
198	16	00345	1	02	524.26
198	16	00346	1	01	356.74
198	16	00346	1	02	356.74
198	16	00347	1	01	384.15
198	16	00347	1	02	384.15
198	16	00347	1	03	384.15
198	16	00348	1	01	282
198	16	00349	1	01	282
198	16	00350	1	01	302.58
198	16	00350	1	02	302.58
198	16	00351	1	01	282
198	16	00352	1	01	287.75
198	16	00352	1	02	287.75
198	16	00353	1	01	375.67
198	16	00353	1	02	375.67
198	16	00353	1	03	375.67
198	16	00354	1	01	282
198	16	00355	1	01	323.41
198	16	00355	1	02	323.41
198	16	00356	1	01	203.83
198	16	00356	1	02	203.83
198	16	00357	1	01	598.89
198	16	00357	1	02	598.89
198	16	00357	1	03	598.89
198	16	00357	2	04	598.89
198	16	00358	1	01	368.82
198	16	00358	1	02	368.82
198	16	00358	1	03	368.82
198	16	00359	1	01	323.41
198	16	00359	1	02	323.41
198	16	00360	1	01	159.15
198	16	00360	2	02	159.15
198	16	00360	2	03	159.15
198	16	00361	1	01	391.83
198	16	00362	1	01	282
198	16	00363	1	01	261.22
198	16	00363	2	02	261.22
198	16	00363	2	03	261.22
198	16	00364	1	01	347.41
198	16	00365	1	01	150.29
198	16	00365	1	02	150.29
198	16	00365	2	03	150.29
198	16	00365	2	04	150.29
198	16	00365	2	05	150.29
198	16	00366	1	01	460.25
198	16	00367	1	01	391.83
198	16	00368	1	01	310.88
198	16	00368	1	02	310.88
198	16	00369	1	01	258.71
198	16	00370	1	01	293.37
198	16	00370	1	02	293.37
198	16	00370	1	03	293.37
198	16	00370	2	04	293.37
198	16	00370	2	05	293.37
198	16	00371	1	01	456.03
198	16	00372	1	01	215.34
198	16	00373	1	01	45.93
198	16	00373	1	02	45.93
198	16	00373	2	03	45.93
198	16	00373	2	04	45.93
198	16	00374	1	01	368.67
198	16	00374	1	02	368.67
198	16	00374	2	03	368.67
198	16	00375	1	01	300.59
198	16	00375	1	02	300.59
198	16	00375	1	03	300.59
198	16	00375	2	04	300.59
198	16	00376	1	01	340.39
198	16	00377	1	01	244.53
198	16	00377	1	02	244.53
198	16	00377	1	03	244.53
198	16	00377	1	04	244.53
198	16	00378	1	01	341.63
198	16	00378	1	02	341.63
198	16	00378	1	03	341.63
198	16	00379	1	01	215.34
198	16	00380	1	01	282
198	16	00381	1	01	282
198	16	00382	1	01	282
198	16	00383	1	01	700.3
198	16	00383	1	02	700.3
198	16	00383	2	03	700.3
198	16	00383	1	04	700.3
198	16	00383	1	05	700.3
198	16	00383	1	06	700.3
198	16	00384	1	01	491.53
198	16	00384	1	02	491.53
198	16	00385	1	01	264.2
198	16	00385	1	02	264.2
198	16	00385	1	03	264.2
198	16	00385	2	04	264.2
198	16	00386	1	01	285.02
198	16	00386	1	02	285.02
198	16	00386	1	03	285.02
198	16	00386	1	04	285.02
198	16	00387	1	01	261.12
198	16	00388	1	01	280.17
198	16	00388	1	02	280.17
198	16	00389	1	01	294.79
198	16	00389	1	02	294.79
198	16	00389	1	03	294.79
198	16	00390	1	01	322.17
198	16	00390	1	02	322.17
198	16	00390	1	03	322.17
198	16	00391	1	01	280.17
198	16	00391	1	02	280.17
198	16	00392	1	01	370.8
198	16	00392	1	02	370.8
198	16	00392	2	03	370.8
198	16	00392	2	04	370.8
198	16	00392	2	05	370.8
198	16	00393	1	01	159.31
